"","SurveyCodeICES","longitude","latitude","time","Year","Haul_Code","Vessel_Code","Species_Code","Common_Name","Length_Split","Total_Number_Fish_Per_Hour","Junvenile_Number_Fish_Per_Hour","Adult_Number_Fish_Per_Hour"
"10887","IGFS                    ",-10.558,52.681,"2011-01-01T00:00:00Z",2011,"151","EXP","HOM","Horse Mackerel (Scad)",15,2,2,0
"10888","IGFS                    ",-10.909,52.753,"2011-01-01T00:00:00Z",2011,"152","EXP","HOM","Horse Mackerel (Scad)",15,0,0,0
"10889","IGFS                    ",-11.042,52.858,"2011-01-01T00:00:00Z",2011,"153","EXP","HOM","Horse Mackerel (Scad)",15,0,0,0
"10890","IGFS                    ",-11.237,53.003,"2011-01-01T00:00:00Z",2011,"154","EXP","HOM","Horse Mackerel (Scad)",15,432.15,0,432.15
"10891","IGFS                    ",-10.933,53.076,"2011-01-01T00:00:00Z",2011,"155","EXP","HOM","Horse Mackerel (Scad)",15,8,0,8
"10892","IGFS                    ",-11.268,53.202,"2011-01-01T00:00:00Z",2011,"156","EXP","HOM","Horse Mackerel (Scad)",15,542.61,0,542.61
"10893","IGFS                    ",-10.986,53.261,"2011-01-01T00:00:00Z",2011,"157","EXP","HOM","Horse Mackerel (Scad)",15,8.28,0,8.28
"10894","IGFS                    ",-10.885,53.396,"2011-01-01T00:00:00Z",2011,"158","EXP","HOM","Horse Mackerel (Scad)",15,2,0,2
"10895","IGFS                    ",-10.244,53.296,"2011-01-01T00:00:00Z",2011,"159","EXP","HOM","Horse Mackerel (Scad)",15,0,0,0
"10896","IGFS                    ",-10.182,53.056,"2011-01-01T00:00:00Z",2011,"160","EXP","HOM","Horse Mackerel (Scad)",15,2,0,2
"10897","IGFS                    ",-9.888,53.1,"2011-01-01T00:00:00Z",2011,"161","EXP","HOM","Horse Mackerel (Scad)",15,4,0,4
"10898","IGFS                    ",-9.397,53.192,"2011-01-01T00:00:00Z",2011,"163","EXP","HOM","Horse Mackerel (Scad)",15,2,0,2
"10899","IGFS                    ",-9.328,53.139,"2011-01-01T00:00:00Z",2011,"167","EXP","HOM","Horse Mackerel (Scad)",15,10,10,0
"10900","IGFS                    ",-9.667,53.032,"2011-01-01T00:00:00Z",2011,"170","EXP","HOM","Horse Mackerel (Scad)",15,16,12,4
"10901","IGFS                    ",-9.878,52.908,"2011-01-01T00:00:00Z",2011,"171","EXP","HOM","Horse Mackerel (Scad)",15,22,12,10
"10902","IGFS                    ",-9.626,52.77,"2011-01-01T00:00:00Z",2011,"172","EXP","HOM","Horse Mackerel (Scad)",15,0,0,0
"10903","IGFS                    ",-9.717,52.925,"2011-01-01T00:00:00Z",2011,"173","EXP","HOM","Horse Mackerel (Scad)",15,12,12,0
"10904","IGFS                    ",-9.512,52.952,"2011-01-01T00:00:00Z",2011,"174","EXP","HOM","Horse Mackerel (Scad)",15,4,2,2
"10905","IGFS                    ",-10.327,54.522,"2011-01-01T00:00:00Z",2011,"1","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"10906","IGFS                    ",-10.021,54.527,"2011-01-01T00:00:00Z",2011,"2","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"10907","IGFS                    ",-10.611,54.579,"2011-01-01T00:00:00Z",2011,"3","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"10908","IGFS                    ",-10.431,54.743,"2011-01-01T00:00:00Z",2011,"4","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"10909","IGFS                    ",-10.092,54.76,"2011-01-01T00:00:00Z",2011,"5","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"10910","IGFS                    ",-10.198,54.945,"2011-01-01T00:00:00Z",2011,"6","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"10911","IGFS                    ",-10.052,55.099,"2011-01-01T00:00:00Z",2011,"7","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"10912","IGFS                    ",-9.872,55.324,"2011-01-01T00:00:00Z",2011,"8","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"10913","IGFS                    ",-9.55,55.485,"2011-01-01T00:00:00Z",2011,"9","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"10914","IGFS                    ",-9.165,55.62,"2011-01-01T00:00:00Z",2011,"10","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"10915","IGFS                    ",-9.298,55.357,"2011-01-01T00:00:00Z",2011,"11","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"10916","IGFS                    ",-9.246,55.09,"2011-01-01T00:00:00Z",2011,"12","EXP","JAA","Blue Jack Mackerel ( Blue Scad)",NA,0,0,0
"10917","IGFS                    ",-9.644,50.521,"2011-01-01T00:00:00Z",2011,"92","EXP","LSD","Lesser Spotted Dogfish",NA,86,0,0
"10918","IGFS                    ",-9.689,50.365,"2011-01-01T00:00:00Z",2011,"93","EXP","LSD","Lesser Spotted Dogfish",NA,74,0,0
"10919","IGFS                    ",-9.712,50.137,"2011-01-01T00:00:00Z",2011,"94","EXP","LSD","Lesser Spotted Dogfish",NA,22,0,0
"10920","IGFS                    ",-10.036,50.504,"2011-01-01T00:00:00Z",2011,"95","EXP","LSD","Lesser Spotted Dogfish",NA,2,0,0
"10921","IGFS                    ",-10.368,50.544,"2011-01-01T00:00:00Z",2011,"96","EXP","LSD","Lesser Spotted Dogfish",NA,8,0,0
"10922","IGFS                    ",-10.548,50.345,"2011-01-01T00:00:00Z",2011,"97","EXP","LSD","Lesser Spotted Dogfish",NA,6.21,0,0
"10923","IGFS                    ",-10.86,50.381,"2011-01-01T00:00:00Z",2011,"98","EXP","LSD","Lesser Spotted Dogfish",NA,4,0,0
"10924","IGFS                    ",-11.081,50.298,"2011-01-01T00:00:00Z",2011,"99","EXP","LSD","Lesser Spotted Dogfish",NA,0,0,0
"10925","IGFS                    ",-11.018,50.711,"2011-01-01T00:00:00Z",2011,"100","EXP","LSD","Lesser Spotted Dogfish",NA,0,0,0
"10926","IGFS                    ",-11.174,50.941,"2011-01-01T00:00:00Z",2011,"101","EXP","LSD","Lesser Spotted Dogfish",NA,2,0,0
"10927","IGFS                    ",-11.396,51.098,"2011-01-01T00:00:00Z",2011,"102","EXP","LSD","Lesser Spotted Dogfish",NA,2,0,0
"10928","IGFS                    ",-11.463,51.25,"2011-01-01T00:00:00Z",2011,"103","EXP","LSD","Lesser Spotted Dogfish",NA,0,0,0
"10929","IGFS                    ",-11.389,51.43,"2011-01-01T00:00:00Z",2011,"104","EXP","LSD","Lesser Spotted Dogfish",NA,0,0,0
"10930","IGFS                    ",-10.537,50.718,"2011-01-01T00:00:00Z",2011,"105","EXP","LSD","Lesser Spotted Dogfish",NA,18,0,0
"10931","IGFS                    ",-10.466,50.863,"2011-01-01T00:00:00Z",2011,"106","EXP","LSD","Lesser Spotted Dogfish",NA,4,0,0
"10932","IGFS                    ",-10.232,51.006,"2011-01-01T00:00:00Z",2011,"107","EXP","LSD","Lesser Spotted Dogfish",NA,0,0,0
"10933","IGFS                    ",-9.941,50.746,"2011-01-01T00:00:00Z",2011,"108","EXP","LSD","Lesser Spotted Dogfish",NA,2,0,0
"10934","IGFS                    ",-9.646,50.91,"2011-01-01T00:00:00Z",2011,"109","EXP","LSD","Lesser Spotted Dogfish",NA,8,0,0
"10935","IGFS                    ",-9.733,51.078,"2011-01-01T00:00:00Z",2011,"110","EXP","LSD","Lesser Spotted Dogfish",NA,32,0,0
"10936","IGFS                    ",-9.974,51.142,"2011-01-01T00:00:00Z",2011,"111","EXP","LSD","Lesser Spotted Dogfish",NA,1.94,0,0
"10937","IGFS                    ",-9.828,51.329,"2011-01-01T00:00:00Z",2011,"112","EXP","LSD","Lesser Spotted Dogfish",NA,0,0,0
"10938","IGFS                    ",-7.779,50.89,"2011-01-01T00:00:00Z",2011,"113","EXP","LSD","Lesser Spotted Dogfish",NA,24,0,0
"10939","IGFS                    ",-7.569,51.033,"2011-01-01T00:00:00Z",2011,"114","EXP","LSD","Lesser Spotted Dogfish",NA,10,0,0
"10940","IGFS                    ",-7.671,51.244,"2011-01-01T00:00:00Z",2011,"115","EXP","LSD","Lesser Spotted Dogfish",NA,2,0,0
"10941","IGFS                    ",-7.42,51.326,"2011-01-01T00:00:00Z",2011,"116","EXP","LSD","Lesser Spotted Dogfish",NA,16.55,0,0
"10942","IGFS                    ",-7.239,51.5,"2011-01-01T00:00:00Z",2011,"117","EXP","LSD","Lesser Spotted Dogfish",NA,76,0,0
"10943","IGFS                    ",-8.121,51.021,"2011-01-01T00:00:00Z",2011,"118","EXP","LSD","Lesser Spotted Dogfish",NA,15.48,0,0
"10944","IGFS                    ",-8.265,51.092,"2011-01-01T00:00:00Z",2011,"119","EXP","LSD","Lesser Spotted Dogfish",NA,2,0,0
"10945","IGFS                    ",-8.106,51.219,"2011-01-01T00:00:00Z",2011,"120","EXP","LSD","Lesser Spotted Dogfish",NA,3.87,0,0
"10946","IGFS                    ",-7.856,51.362,"2011-01-01T00:00:00Z",2011,"121","EXP","LSD","Lesser Spotted Dogfish",NA,6,0,0
"10947","IGFS                    ",-8.139,51.484,"2011-01-01T00:00:00Z",2011,"122","EXP","LSD","Lesser Spotted Dogfish",NA,18,0,0
"10948","IGFS                    ",-8.858,51.1,"2011-01-01T00:00:00Z",2011,"123","EXP","LSD","Lesser Spotted Dogfish",NA,29.03,0,0
"10949","IGFS                    ",-8.573,51.186,"2011-01-01T00:00:00Z",2011,"124","EXP","LSD","Lesser Spotted Dogfish",NA,8,0,0
"10950","IGFS                    ",-8.696,51.261,"2011-01-01T00:00:00Z",2011,"125","EXP","LSD","Lesser Spotted Dogfish",NA,20,0,0
"10951","IGFS                    ",-8.559,51.443,"2011-01-01T00:00:00Z",2011,"126","EXP","LSD","Lesser Spotted Dogfish",NA,85.16,0,0
"10952","IGFS                    ",-8.351,51.439,"2011-01-01T00:00:00Z",2011,"127","EXP","LSD","Lesser Spotted Dogfish",NA,16,0,0
"10953","IGFS                    ",-8.87,51.517,"2011-01-01T00:00:00Z",2011,"128","EXP","LSD","Lesser Spotted Dogfish",NA,0,0,0
"10954","IGFS                    ",-8.796,51.386,"2011-01-01T00:00:00Z",2011,"129","EXP","LSD","Lesser Spotted Dogfish",NA,48,0,0
"10955","IGFS                    ",-9.222,51.29,"2011-01-01T00:00:00Z",2011,"130","EXP","LSD","Lesser Spotted Dogfish",NA,16,0,0
"10956","IGFS                    ",-9.353,51.426,"2011-01-01T00:00:00Z",2011,"131","EXP","LSD","Lesser Spotted Dogfish",NA,16,0,0
"10957","IGFS                    ",-9.646,51.456,"2011-01-01T00:00:00Z",2011,"132","EXP","LSD","Lesser Spotted Dogfish",NA,26,0,0
"10958","IGFS                    ",-10.724,51.257,"2011-01-01T00:00:00Z",2011,"133","EXP","LSD","Lesser Spotted Dogfish",NA,18,0,0
"10959","IGFS                    ",-10.525,51.117,"2011-01-01T00:00:00Z",2011,"134","EXP","LSD","Lesser Spotted Dogfish",NA,4,0,0
"10960","IGFS                    ",-10.346,51.31,"2011-01-01T00:00:00Z",2011,"135","EXP","LSD","Lesser Spotted Dogfish",NA,4,0,0
"10961","IGFS                    ",-10.562,51.422,"2011-01-01T00:00:00Z",2011,"136","EXP","LSD","Lesser Spotted Dogfish",NA,0,0,0
"10962","IGFS                    ",-9.688,51.63,"2011-01-01T00:00:00Z",2011,"137","EXP","LSD","Lesser Spotted Dogfish",NA,44,0,0
"10963","IGFS                    ",-10.043,51.509,"2011-01-01T00:00:00Z",2011,"138","EXP","LSD","Lesser Spotted Dogfish",NA,14,0,0
"10964","IGFS                    ",-10.206,51.689,"2011-01-01T00:00:00Z",2011,"139","EXP","LSD","Lesser Spotted Dogfish",NA,0,0,0
"10965","IGFS                    ",-11.105,51.603,"2011-01-01T00:00:00Z",2011,"140","EXP","LSD","Lesser Spotted Dogfish",NA,2,0,0
"10966","IGFS                    ",-10.814,51.639,"2011-01-01T00:00:00Z",2011,"141","EXP","LSD","Lesser Spotted Dogfish",NA,40,0,0
"10967","IGFS                    ",-10.763,51.824,"2011-01-01T00:00:00Z",2011,"142","EXP","LSD","Lesser Spotted Dogfish",NA,38,0,0
"10968","IGFS                    ",-10.555,51.925,"2011-01-01T00:00:00Z",2011,"143","EXP","LSD","Lesser Spotted Dogfish",NA,26,0,0
"10969","IGFS                    ",-10.37,51.999,"2011-01-01T00:00:00Z",2011,"144","EXP","LSD","Lesser Spotted Dogfish",NA,16,0,0
"10970","IGFS                    ",-9.766,52.553,"2011-01-01T00:00:00Z",2011,"145","EXP","LSD","Lesser Spotted Dogfish",NA,6,0,0
"10971","IGFS                    ",-10.077,52.585,"2011-01-01T00:00:00Z",2011,"149","EXP","LSD","Lesser Spotted Dogfish",NA,38,0,0
"10972","IGFS                    ",-10.333,52.53,"2011-01-01T00:00:00Z",2011,"150","EXP","LSD","Lesser Spotted Dogfish",NA,128,0,0
"10973","IGFS                    ",-10.558,52.681,"2011-01-01T00:00:00Z",2011,"151","EXP","LSD","Lesser Spotted Dogfish",NA,38,0,0
"10974","IGFS                    ",-10.909,52.753,"2011-01-01T00:00:00Z",2011,"152","EXP","LSD","Lesser Spotted Dogfish",NA,304.55,0,0
"10975","IGFS                    ",-11.042,52.858,"2011-01-01T00:00:00Z",2011,"153","EXP","LSD","Lesser Spotted Dogfish",NA,64,0,0
"10976","IGFS                    ",-11.237,53.003,"2011-01-01T00:00:00Z",2011,"154","EXP","LSD","Lesser Spotted Dogfish",NA,68,0,0
"10977","IGFS                    ",-10.933,53.076,"2011-01-01T00:00:00Z",2011,"155","EXP","LSD","Lesser Spotted Dogfish",NA,100,0,0
"10978","IGFS                    ",-11.268,53.202,"2011-01-01T00:00:00Z",2011,"156","EXP","LSD","Lesser Spotted Dogfish",NA,96.77,0,0
"10979","IGFS                    ",-10.986,53.261,"2011-01-01T00:00:00Z",2011,"157","EXP","LSD","Lesser Spotted Dogfish",NA,297.93,0,0
"10980","IGFS                    ",-10.885,53.396,"2011-01-01T00:00:00Z",2011,"158","EXP","LSD","Lesser Spotted Dogfish",NA,78,0,0
"10981","IGFS                    ",-10.244,53.296,"2011-01-01T00:00:00Z",2011,"159","EXP","LSD","Lesser Spotted Dogfish",NA,16,0,0
"10982","IGFS                    ",-10.182,53.056,"2011-01-01T00:00:00Z",2011,"160","EXP","LSD","Lesser Spotted Dogfish",NA,8,0,0
"10983","IGFS                    ",-9.888,53.1,"2011-01-01T00:00:00Z",2011,"161","EXP","LSD","Lesser Spotted Dogfish",NA,12,0,0
"10984","IGFS                    ",-9.397,53.192,"2011-01-01T00:00:00Z",2011,"163","EXP","LSD","Lesser Spotted Dogfish",NA,4,0,0
"10985","IGFS                    ",-9.328,53.139,"2011-01-01T00:00:00Z",2011,"167","EXP","LSD","Lesser Spotted Dogfish",NA,10,0,0
"10986","IGFS                    ",-9.667,53.032,"2011-01-01T00:00:00Z",2011,"170","EXP","LSD","Lesser Spotted Dogfish",NA,26,0,0
"10987","IGFS                    ",-9.878,52.908,"2011-01-01T00:00:00Z",2011,"171","EXP","LSD","Lesser Spotted Dogfish",NA,40,0,0
"10988","IGFS                    ",-9.626,52.77,"2011-01-01T00:00:00Z",2011,"172","EXP","LSD","Lesser Spotted Dogfish",NA,12,0,0
"10989","IGFS                    ",-9.717,52.925,"2011-01-01T00:00:00Z",2011,"173","EXP","LSD","Lesser Spotted Dogfish",NA,24,0,0
"10990","IGFS                    ",-9.512,52.952,"2011-01-01T00:00:00Z",2011,"174","EXP","LSD","Lesser Spotted Dogfish",NA,12,0,0
"10991","IGFS                    ",-10.327,54.522,"2011-01-01T00:00:00Z",2011,"1","EXP","MAC","European Mackerel",24,24,12,12
"10992","IGFS                    ",-10.021,54.527,"2011-01-01T00:00:00Z",2011,"2","EXP","MAC","European Mackerel",24,752.93,21.93,731
"10993","IGFS                    ",-10.611,54.579,"2011-01-01T00:00:00Z",2011,"3","EXP","MAC","European Mackerel",24,16,0,16
"10994","IGFS                    ",-10.431,54.743,"2011-01-01T00:00:00Z",2011,"4","EXP","MAC","European Mackerel",24,2,0,2
"10995","IGFS                    ",-10.092,54.76,"2011-01-01T00:00:00Z",2011,"5","EXP","MAC","European Mackerel",24,34,14,20
"10996","IGFS                    ",-10.198,54.945,"2011-01-01T00:00:00Z",2011,"6","EXP","MAC","European Mackerel",24,12,2,10
"10997","IGFS                    ",-10.052,55.099,"2011-01-01T00:00:00Z",2011,"7","EXP","MAC","European Mackerel",24,188,184,4
"10998","IGFS                    ",-9.872,55.324,"2011-01-01T00:00:00Z",2011,"8","EXP","MAC","European Mackerel",24,0,0,0
"10999","IGFS                    ",-9.55,55.485,"2011-01-01T00:00:00Z",2011,"9","EXP","MAC","European Mackerel",24,0,0,0
"11000","IGFS                    ",-9.165,55.62,"2011-01-01T00:00:00Z",2011,"10","EXP","MAC","European Mackerel",24,16,4,12
"11001","IGFS                    ",-11.463,51.25,"2011-01-01T00:00:00Z",2011,"103","EXP","MAC","European Mackerel",24,0,0,0
"11002","IGFS                    ",-11.389,51.43,"2011-01-01T00:00:00Z",2011,"104","EXP","MAC","European Mackerel",24,0,0,0
"11003","IGFS                    ",-10.537,50.718,"2011-01-01T00:00:00Z",2011,"105","EXP","MAC","European Mackerel",24,0,0,0
"11004","IGFS                    ",-10.466,50.863,"2011-01-01T00:00:00Z",2011,"106","EXP","MAC","European Mackerel",24,6,6,0
"11005","IGFS                    ",-10.232,51.006,"2011-01-01T00:00:00Z",2011,"107","EXP","MAC","European Mackerel",24,104,104,0
"11006","IGFS                    ",-9.941,50.746,"2011-01-01T00:00:00Z",2011,"108","EXP","MAC","European Mackerel",24,79848.18,79842.18,6
"11007","IGFS                    ",-9.646,50.91,"2011-01-01T00:00:00Z",2011,"109","EXP","MAC","European Mackerel",24,102,102,0
"11008","IGFS                    ",-9.733,51.078,"2011-01-01T00:00:00Z",2011,"110","EXP","MAC","European Mackerel",24,46,20,26
"11009","IGFS                    ",-9.974,51.142,"2011-01-01T00:00:00Z",2011,"111","EXP","MAC","European Mackerel",24,224.51,212.9,11.61
"11010","IGFS                    ",-9.828,51.329,"2011-01-01T00:00:00Z",2011,"112","EXP","MAC","European Mackerel",24,6,4,2
"11011","IGFS                    ",-7.779,50.89,"2011-01-01T00:00:00Z",2011,"113","EXP","MAC","European Mackerel",24,0,0,0
"11012","IGFS                    ",-7.569,51.033,"2011-01-01T00:00:00Z",2011,"114","EXP","MAC","European Mackerel",24,2,0,2
"11013","IGFS                    ",-7.671,51.244,"2011-01-01T00:00:00Z",2011,"115","EXP","MAC","European Mackerel",24,40,22,18
"11014","IGFS                    ",-7.42,51.326,"2011-01-01T00:00:00Z",2011,"116","EXP","MAC","European Mackerel",24,33.1,2.07,31.03
"11015","IGFS                    ",-7.239,51.5,"2011-01-01T00:00:00Z",2011,"117","EXP","MAC","European Mackerel",24,4,0,4
"11016","IGFS                    ",-8.121,51.021,"2011-01-01T00:00:00Z",2011,"118","EXP","MAC","European Mackerel",24,0,0,0
"11017","IGFS                    ",-8.265,51.092,"2011-01-01T00:00:00Z",2011,"119","EXP","MAC","European Mackerel",24,4,4,0
"11018","IGFS                    ",-8.106,51.219,"2011-01-01T00:00:00Z",2011,"120","EXP","MAC","European Mackerel",24,3.87,0,3.87
"11019","IGFS                    ",-7.856,51.362,"2011-01-01T00:00:00Z",2011,"121","EXP","MAC","European Mackerel",24,18,16,2
"11020","IGFS                    ",-8.139,51.484,"2011-01-01T00:00:00Z",2011,"122","EXP","MAC","European Mackerel",24,9,9,0
"11021","IGFS                    ",-8.858,51.1,"2011-01-01T00:00:00Z",2011,"123","EXP","MAC","European Mackerel",24,0,0,0
"11022","IGFS                    ",-8.573,51.186,"2011-01-01T00:00:00Z",2011,"124","EXP","MAC","European Mackerel",24,34,34,0
"11023","IGFS                    ",-8.696,51.261,"2011-01-01T00:00:00Z",2011,"125","EXP","MAC","European Mackerel",24,8,8,0
"11024","IGFS                    ",-8.559,51.443,"2011-01-01T00:00:00Z",2011,"126","EXP","MAC","European Mackerel",24,7.75,5.81,1.94
"11025","IGFS                    ",-8.351,51.439,"2011-01-01T00:00:00Z",2011,"127","EXP","MAC","European Mackerel",24,364.23,362.23,2
"11026","IGFS                    ",-8.87,51.517,"2011-01-01T00:00:00Z",2011,"128","EXP","MAC","European Mackerel",24,0,0,0
"11027","IGFS                    ",-8.796,51.386,"2011-01-01T00:00:00Z",2011,"129","EXP","MAC","European Mackerel",24,16,14,2
"11028","IGFS                    ",-9.222,51.29,"2011-01-01T00:00:00Z",2011,"130","EXP","MAC","European Mackerel",24,2,2,0
"11029","IGFS                    ",-9.353,51.426,"2011-01-01T00:00:00Z",2011,"131","EXP","MAC","European Mackerel",24,0,0,0
"11030","IGFS                    ",-9.646,51.456,"2011-01-01T00:00:00Z",2011,"132","EXP","MAC","European Mackerel",24,0,0,0
"11031","IGFS                    ",-10.724,51.257,"2011-01-01T00:00:00Z",2011,"133","EXP","MAC","European Mackerel",24,0,0,0
"11032","IGFS                    ",-10.525,51.117,"2011-01-01T00:00:00Z",2011,"134","EXP","MAC","European Mackerel",24,5158.98,5158.98,0
"11033","IGFS                    ",-10.346,51.31,"2011-01-01T00:00:00Z",2011,"135","EXP","MAC","European Mackerel",24,822.7,818.7,4
"11034","IGFS                    ",-10.562,51.422,"2011-01-01T00:00:00Z",2011,"136","EXP","MAC","European Mackerel",24,4773.01,4765.01,8
"11035","IGFS                    ",-9.688,51.63,"2011-01-01T00:00:00Z",2011,"137","EXP","MAC","European Mackerel",24,0,0,0
