metadata_id,Date,Year,Month,Vessel,Functional_Unit,Fishing_Grounds,Survey_Code,Haul,Sample_Type,Sex,CLmm,NepCount,PredWt_Kg,fldShotLatDecimalDegrees,fldShotLonDecimalDegrees,fldHaulLatDecimalDegrees,fldHaulLonDecimalDegrees,Gear_Type,TowDurationMin,AreaKmSq
WKSTN110_22112010,00:00.0,2010,11,Celtic Explorer,99,NoFishingGround,IGFS2010,77,Catch,Male,25,1,0.00884821,50.518,-9.145,50.521,-9.092,Groundgear_A,30,0.407544176
MI3058148_15112013,00:00.0,2013,11,Celtic Explorer,99,NoFishingGround,IGFS2013,119,Catch,Female,38,1,0.038603567,50.772,-10.275,50.747,-10.281,Groundgear_A,30,0.316195898
MI307379_16112011,00:00.0,2011,11,Celtic Explorer,19,NoFishingGround,IGFS2011,67,Catch,Female,22,3,0.020445505,52.052,-7.405,52.024,-7.378,Groundgear_A,29,0.250834575
WKSTN122_24112010,00:00.0,2010,11,Celtic Explorer,22,NoFishingGround,IGFS2010,90,Catch,Male,41,1,0.047981347,51.058,-5.785,51.09,-5.805,Groundgear_A,30,0.371122904
TOUGHBOOK216_12112006,00:00.0,2006,11,Celtic Explorer,17,Aran,IGFS2006,110,Catch,Male,29,11,0.184656871,53.083,-10.191,53.115,-10.201,Groundgear_A,30,0.434840164
TOUGHBOOK122_29102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,32,Catch,Female,22,12,0.083152184,51.243,-6.334,51.21,-6.338,Groundgear_A,31,0.449198403
D6MF0R0J34_27102008,00:00.0,2008,10,Celtic Explorer,17,Galway bay,IGFS2008,51,Catch,Male,34,8,0.220934801,53.195,-9.447,53.191,-9.393,Groundgear_A,30,0.25456005
D6MF0R0J62_20112008,00:00.0,2008,11,Celtic Explorer,22,NoFishingGround,IGFS2008,151,Catch,Male,33,7,0.174398463,51.585,-6.209,51.617,-6.189,Groundgear_A,30,0.4202532
TOUGHBOOK117_28102005,00:00.0,2005,10,Celtic Explorer,22,NoFishingGround,IGFS2005,27,Catch,Male,40,6,0.275104654,51.62,-6.187,51.59,-6.207,Groundgear_A,30,0.440904859
MI307388_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,80,Catch,Female,27,7,0.087126868,50.621,-7.606,50.653,-7.618,Groundgear_A,30,0.436584232
MI307395_20112011,00:00.0,2011,11,Celtic Explorer,99,NoFishingGround,IGFS2011,87,Catch,Male,28,1,0.013902565,50.521,-9.086,50.519,-9.138,Groundgear_A,31,0.42634732
D6MF0R0J31_25112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,179,Catch,Female,26,2,0.021806162,51.474,-6.114,51.443,-6.131,Groundgear_A,30,0.452072579
TOUGHBOOK1115_27102003,00:00.0,2003,10,Celtic Explorer,99,NoFishingGround,IGFS2003,26,Catch,Male,38,11,0.420288974,54.574,-8.928,54.605,-8.966,Groundgear_A,31,0.423586765
TOUGHBOOK1114_24102003,00:00.0,2003,10,Celtic Explorer,99,E Stanton,IGFS2003,13,Catch,Male,27,12,0.137965824,56.327,-8.062,56.33,-7.99,Groundgear_A,30,0.504726809
WKSTN117_23112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,84,Catch,Male,26,14,0.162764717,50.612,-7.604,50.645,-7.615,Groundgear_A,30,0.390266464
3DYAA01482124_16102004,00:00.0,2004,10,Celtic Explorer,99,E Stanton,IGFS2004,18,Catch,Male,50,1,0.099230875,56.328,-8.011,56.327,-8.059,Groundgear_D,31,0.386303424
TOUGHBOOK1150_27112003,00:00.0,2003,11,Celtic Explorer,15,W Irish Sea,IGFS2003,144,Catch,Male,35,3,0.089100423,54.021,-5.742,53.996,-5.773,Groundgear_A,30,0.28255891
MI3058140_10112013,00:00.0,2013,11,Celtic Explorer,19,NoFishingGround,IGFS2013,98,Catch,Male,31,1,0.020998691,51.927,-7.392,51.902,-7.425,Groundgear_A,30,0.289774484
MI307384_17112011,00:00.0,2011,11,Celtic Explorer,22,Smalls,IGFS2011,74,Catch,Female,28,2,0.028582902,51.45,-6.135,51.48,-6.119,Groundgear_A,31,0.422869362
MI307474_30112014,00:00.0,2014,11,Celtic Explorer,22,Smalls,IGFS2014,117,Catch,Male,23,14,0.111837312,51.412,-6.36,51.382,-6.377,Groundgear_A,30,0.383509255
TOUGHBOOK231_24112006,00:00.0,2006,11,Celtic Explorer,19,Cork Channels,IGFS2006,163,Catch,Male,24,1,0.009277948,51.612,-8.254,51.646,-8.256,Groundgear_A,30,0.359611503
MI307430_27112012,00:00.0,2012,11,Celtic Explorer,22,NoFishingGround,IGFS2012,108,Catch,Male,39,6,0.255649651,51.59,-6.207,51.619,-6.187,Groundgear_A,30,0.400308917
MI3058147_14112013,00:00.0,2013,11,Celtic Explorer,19,Galley Ground 2,IGFS2013,118,Catch,Female,24,7,0.063368296,51.29,-9.222,51.257,-9.239,Groundgear_A,30,0.302488991
MI3073113_05122011,00:00.0,2011,12,Celtic Explorer,19,Bantry Bay,IGFS2011,137,Catch,Male,42,2,0.10891724,51.63,-9.688,51.613,-9.736,Groundgear_A,30,0.288381886
3DYAA01482138_11112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,128,Catch,Female,32,1,0.0206427,53.492,-5.67,53.521,-5.671,Groundgear_A,30,0.345423783
MI307375_14112011,00:00.0,2011,11,Celtic Explorer,22,Smalls,IGFS2011,60,Catch,Male,38,4,0.156188399,51.213,-5.955,51.238,-5.925,Groundgear_A,29,0.392127705
MI3058133_07112013,00:00.0,2013,11,Celtic Explorer,22,Smalls,IGFS2013,91,Catch,Male,31,1,0.021577498,51.156,-6.143,51.188,-6.131,Groundgear_A,30,0.406040054
D6MF0R0J52_12112008,00:00.0,2008,11,Celtic Explorer,19,NoFishingGround,IGFS2008,124,Catch,Female,30,3,0.051006479,51.446,-8.548,51.461,-8.501,Groundgear_A,30,0.381532943
TOUGHBOOK119_20112004,00:00.0,2004,11,Celtic Explorer,99,NoFishingGround,IGFS2004,159,Catch,Male,25,2,0.017810175,55.458,-9.265,55.427,-9.269,Groundgear_D,30,0.397963634
WKSTN120_11112009,00:00.0,2009,11,Celtic Explorer,2021,NoFishingGround,IGFS2009,121,Catch,Female,24,4,0.03574738,50.561,-8.612,50.592,-8.594,Groundgear_A,30,0.415456965
WKSTN110_30092011,00:00.0,2011,9,Celtic Explorer,12,NoFishingGround,IGFS2011,32,Catch,Male,25,6,0.061482452,56.403,-6.766,56.374,-6.794,Groundgear_D,30,0.289749397
MI307411_19112012,00:00.0,2012,11,Celtic Explorer,19,Galley Ground 2,IGFS2012,76,Catch,Male,23,2,0.015996321,51.264,-9.236,51.296,-9.22,Groundgear_A,30,0.419743415
MI307475_30112014,00:00.0,2014,11,Celtic Explorer,22,Smalls,IGFS2014,118,Catch,Male,27,22,0.293055194,51.449,-6.135,51.479,-6.121,Groundgear_A,30,0.302814226
WKSTN123_14112009,00:00.0,2009,11,Celtic Explorer,19,Cork Channels,IGFS2009,126,Catch,Female,27,2,0.02527548,51.706,-7.998,51.681,-8.034,Groundgear_A,30,0.350504439
MI3074101_15122014,00:00.0,2014,12,Celtic Explorer,17,Aran,IGFS2014,174,Catch,Male,37,3,0.110443318,53.063,-10.197,53.085,-10.191,Groundgear_A,30,0.287067181
MI3073107_01122011,00:00.0,2011,12,Celtic Explorer,19,NoFishingGround,IGFS2011,129,Catch,Male,32,3,0.068585953,51.386,-8.796,51.374,-8.844,Groundgear_A,30,0.423926777
TOUGHBOOK141_27112005,00:00.0,2005,11,Celtic Explorer,99,NoFishingGround,IGFS2005,142,Catch,Female,22,2,0.010757708,54.584,-8.933,54.595,-8.878,Groundgear_D,30,0.43621334
MI3058129_04112013,00:00.0,2013,11,Celtic Explorer,2021,NoFishingGround,IGFS2013,80,Catch,Male,42,1,0.053472624,51.158,-7.446,51.182,-7.408,Groundgear_A,30,0.420810276
MI3073110_01122011,00:00.0,2011,12,Celtic Explorer,19,NoFishingGround,IGFS2011,132,Catch,Male,21,2,0.012749281,51.456,-9.646,51.446,-9.696,Groundgear_A,30,0.27261542
TOUGHBOOK119_28102005,00:00.0,2005,10,Celtic Explorer,22,NoFishingGround,IGFS2005,29,Catch,Female,22,1,0.006771117,51.086,-5.802,51.061,-5.786,Groundgear_A,30,0.344862308
TOUGHBOOK118_28102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,28,Catch,Female,13,1,0.001394917,51.402,-6.016,51.372,-6.012,Groundgear_A,30,0.40861035
D6MF0R0J17_10112007,00:00.0,2007,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2007,121,Catch,Female,21,2,0.012151729,50.65,-7.617,50.618,-7.606,Groundgear_A,30,0.408105266
3DYAA01482125_16102004,00:00.0,2004,10,Celtic Explorer,99,NoFishingGround,IGFS2004,19,Catch,Female,28,1,0.013953776,56.317,-8.307,56.313,-8.36,Groundgear_D,30,0.39719672
D6MF0R0J65_20112008,00:00.0,2008,11,Celtic Explorer,22,NoFishingGround,IGFS2008,154,Catch,Male,44,1,0.062881275,51.365,-6.675,51.365,-6.727,Groundgear_A,30,0.383885881
TOUGHBOOK1122_12112003,00:00.0,2003,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2003,82,Catch,Male,32,8,0.179866195,50.705,-8.497,50.726,-8.468,Groundgear_A,29,0.375924749
WORKSTATION1214_06102012,00:00.0,2012,10,Celtic Explorer,17,Slyne head,IGFS2012,54,Catch,Female,21,1,0.006101872,53.296,-10.244,53.311,-10.273,Groundgear_A,20,0.293234213
TOUGHBOOK230_24112006,00:00.0,2006,11,Celtic Explorer,2021,NoFishingGround,IGFS2006,161,Catch,Male,40,1,0.045009229,51.338,-7.78,51.365,-7.749,Groundgear_A,30,0.447657317
MI307494_06122014,00:00.0,2014,12,Celtic Explorer,2021,Galley Ground 4,IGFS2014,144,Catch,Male,44,4,0.247012443,50.884,-8.493,50.904,-8.453,Groundgear_A,30,0.410775456
MI3073108_01122011,00:00.0,2011,12,Celtic Explorer,19,Galley Ground 2,IGFS2011,130,Catch,Male,21,5,0.029942592,51.29,-9.222,51.258,-9.238,Groundgear_A,30,0.451835314
TOUGHBOOK127_01112005,00:00.0,2005,11,Celtic Explorer,17,NoFishingGround,IGFS2005,96,Catch,Male,29,13,0.218073025,53.393,-10.887,53.42,-10.867,Groundgear_A,30,0.443630659
MI307459_23112014,00:00.0,2014,11,Celtic Explorer,19,Bantry Bay,IGFS2014,85,Catch,Female,10,1,0.000750694,51.617,-9.796,51.598,-9.838,Groundgear_A,30,0.282324131
TOUGHBOOK223_21112006,00:00.0,2006,11,Celtic Explorer,22,Smalls,IGFS2006,145,Catch,Male,21,13,0.078449751,51.389,-6.374,51.415,-6.36,Groundgear_A,30,0.384591509
TOUGHBOOK227_22112006,00:00.0,2006,11,Celtic Explorer,22,NoFishingGround,IGFS2006,150,Catch,Female,27,2,0.024486519,51.618,-6.188,51.588,-6.208,Groundgear_A,30,0.433679585
TOUGHBOOK2125_18112006,00:00.0,2006,11,Celtic Explorer,2021,NoFishingGround,IGFS2006,134,Catch,Male,24,6,0.055452698,50.563,-8.612,50.593,-8.595,Groundgear_A,30,0.432832298
D6MF0R0J10_26092007,00:00.0,2007,9,Celtic Explorer,12,NoFishingGround,IGFS2007,21,Catch,Male,41,2,0.095826091,56.042,-7.696,56.059,-7.649,Groundgear_D,30,0.394039559
MI307411_19112012,00:00.0,2012,11,Celtic Explorer,19,Galley Ground 2,IGFS2012,76,Catch,Female,30,2,0.034020885,51.264,-9.236,51.296,-9.22,Groundgear_A,30,0.419743415
MI307460_23112014,00:00.0,2014,11,Celtic Explorer,19,Galley Ground 1,IGFS2014,87,Catch,Female,37,1,0.032474696,51.413,-9.413,51.424,-9.363,Groundgear_A,30,0.287604443
MI3058147_14112013,00:00.0,2013,11,Celtic Explorer,19,Galley Ground 2,IGFS2013,118,Catch,Male,17,1,0.003254354,51.29,-9.222,51.257,-9.239,Groundgear_A,30,0.302488991
D6MF0R0J19_15112007,00:00.0,2007,11,Celtic Explorer,22,NoFishingGround,IGFS2007,139,Catch,Male,40,1,0.04529697,51.615,-6.191,51.584,-6.212,Groundgear_A,30,0.4042894
D6MF0R0J58_19112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,146,Catch,Male,34,27,0.743552886,50.52,-8.062,50.536,-8.02,Groundgear_A,30,0.405923436
TOUGHBOOK219_12112006,00:00.0,2006,11,Celtic Explorer,17,Galway bay,IGFS2006,113,Catch,Female,24,39,0.347737309,53.194,-9.43,53.191,-9.374,Groundgear_A,30,0.323171008
TOUGHBOOK115_17112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,153,Catch,Female,24,1,0.009033866,53.83,-5.085,53.804,-5.113,Groundgear_A,30,0.418644259
MI307456_19112014,00:00.0,2014,11,Celtic Explorer,16,NoFishingGround,IGFS2014,69,Catch,Male,14,1,0.001241704,52.288,-12.003,52.26,-11.976,Groundgear_A,30,0.498460225
WKSTN118_23112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,85,Catch,Male,46,3,0.210958664,50.703,-7.885,50.723,-7.842,Groundgear_A,30,0.376481867
D6MF0R0J57_18112008,00:00.0,2008,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2008,145,Catch,Male,22,1,0.007331524,50.624,-8.242,50.642,-8.202,Groundgear_A,31,0.384807968
MI307415_21112012,00:00.0,2012,11,Celtic Explorer,22,Smalls,IGFS2012,86,Catch,Female,26,23,0.256761303,51.184,-6.132,51.152,-6.145,Groundgear_A,30,0.40748338
MI307478_01122014,00:00.0,2014,12,Celtic Explorer,22,Smalls,IGFS2014,121,Catch,Female,21,2,0.01287894,51.218,-6.336,51.25,-6.331,Groundgear_A,30,0.392773841
WKSTN132_28112010,00:00.0,2010,11,Celtic Explorer,22,Banana,IGFS2010,113,Catch,Female,27,12,0.149979042,51.325,-6.912,51.354,-6.885,Groundgear_A,30,0.369755644
TOUGHBOOK229_24112006,00:00.0,2006,11,Celtic Explorer,2021,Banana,IGFS2006,160,Catch,Male,33,14,0.349054068,51.157,-7.448,51.18,-7.412,Groundgear_A,30,0.423609502
3DYAA01482143_13112004,00:00.0,2004,11,Celtic Explorer,14,E Irish Sea,IGFS2004,137,Catch,Male,25,5,0.055550407,54.41,-3.853,54.378,-3.833,Groundgear_A,30,0.269196439
MI3058139_10112013,00:00.0,2013,11,Celtic Explorer,19,NoFishingGround,IGFS2013,97,Catch,Male,27,3,0.03903806,52.03,-7.42,52.033,-7.367,Groundgear_A,30,0.287099392
TOUGHBOOK1149_27112003,00:00.0,2003,11,Celtic Explorer,15,W Irish Sea,IGFS2003,143,Catch,Male,20,25,0.128726841,54.042,-5.208,54.026,-5.247,Groundgear_A,30,0.339504633
MI3058120_31102013,00:00.0,2013,10,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2013,63,Catch,Female,34,1,0.02463849,50.649,-7.617,50.615,-7.604,Groundgear_A,30,0.45930695
MI307387_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,79,Catch,Male,32,3,0.069888508,50.646,-7.291,50.651,-7.343,Groundgear_A,30,0.448957081
MI3073123_12122011,00:00.0,2011,12,Celtic Explorer,17,Galway bay,IGFS2011,166,Catch,Female,26,1,0.010766358,53.195,-9.402,53.197,-9.458,Groundgear_A,30,0.298065317
MI307419_24112012,00:00.0,2012,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2012,95,Catch,Male,42,4,0.215568885,50.536,-8.021,50.518,-8.066,Groundgear_A,30,0.423046169
D6MF0R0J21_16112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,141,Catch,Female,13,3,0.004274243,51.411,-6.362,51.379,-6.377,Groundgear_A,30,0.441502249
WORKSTATION1214_06102012,00:00.0,2012,10,Celtic Explorer,17,Slyne head,IGFS2012,54,Catch,Male,15,1,0.002172112,53.296,-10.244,53.311,-10.273,Groundgear_A,20,0.293234213
D6MF0R0J13_28102007,00:00.0,2007,10,Celtic Explorer,99,NoFishingGround,IGFS2007,59,Catch,Male,30,35,0.582267576,54.584,-8.344,54.569,-8.398,Groundgear_D,30,0.278687221
D6MF0R0J3_03112006,00:00.0,2006,11,Celtic Explorer,99,E Stanton,IGFS2006,70,Catch,Male,42,1,0.053965769,56.288,-8.066,56.296,-8.122,Groundgear_D,30,0.422462597
MI3058114_30102013,00:00.0,2013,10,Celtic Explorer,19,Bantry Bay,IGFS2013,55,Catch,Male,20,2,0.009748835,51.627,-9.699,51.611,-9.745,Groundgear_A,30,0.276635493
TOUGHBOOK2126_19112006,00:00.0,2006,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2006,135,Catch,Female,20,1,0.004905138,50.64,-8.209,50.62,-8.256,Groundgear_A,30,0.51613763
MI307392_20112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,84,Catch,Female,18,1,0.003649795,50.729,-8.462,50.705,-8.495,Groundgear_A,30,0.413579581
TOUGHBOOK133_15112005,00:00.0,2005,11,Celtic Explorer,17,Aran,IGFS2005,100,Catch,Male,35,2,0.059777785,52.914,-10.408,52.895,-10.448,Groundgear_A,30,0.41071568
D6MF0R0J32_25112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,180,Catch,Female,24,3,0.027258106,51.177,-6.135,51.148,-6.148,Groundgear_A,30,0.449168283
MI3073126_15122011,00:00.0,2011,12,Celtic Explorer,17,Aran,IGFS2011,171,Catch,Male,22,2,0.014336416,52.908,-9.878,52.925,-9.926,Groundgear_A,30,0.44644686
TOUGHBOOK1146_26112003,00:00.0,2003,11,Celtic Explorer,15,W Irish Sea,IGFS2003,138,Catch,Male,40,1,0.044651326,53.617,-5.927,53.59,-5.912,Groundgear_A,30,0.243692606
TOUGHBOOK116_18112004,00:00.0,2004,11,Celtic Explorer,13,NoFishingGround,IGFS2004,154,Catch,Male,37,6,0.209789924,55.392,-4.885,55.421,-4.87,Groundgear_D,30,0.265875776
MI307389_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,81,Catch,Female,31,5,0.091551368,50.723,-7.844,50.703,-7.886,Groundgear_A,30,0.442373515
D6MF0R0J64_20112008,00:00.0,2008,11,Celtic Explorer,22,Smalls,IGFS2008,153,Catch,Male,28,24,0.356512793,51.218,-6.337,51.25,-6.333,Groundgear_A,30,0.3749585
MI307410_19112012,00:00.0,2012,11,Celtic Explorer,19,NoFishingGround,IGFS2012,75,Catch,Male,35,3,0.091359302,51.117,-9.354,51.116,-9.302,Groundgear_A,30,0.402532675
WKSTN137_30112010,00:00.0,2010,11,Celtic Explorer,19,Galley Ground 3,IGFS2010,124,Catch,Female,24,2,0.017915899,51.445,-8.89,51.439,-8.944,Groundgear_A,30,0.316514413
MI3073113_05122011,00:00.0,2011,12,Celtic Explorer,19,Bantry Bay,IGFS2011,137,Catch,Female,25,1,0.010367849,51.63,-9.688,51.613,-9.736,Groundgear_A,30,0.288381886
MI3058131_05112013,00:00.0,2013,11,Celtic Explorer,22,NoFishingGround,IGFS2013,83,Catch,Male,38,1,0.040407888,51.594,-6.202,51.626,-6.182,Groundgear_A,30,0.448513715
MI3073121_12122011,00:00.0,2011,12,Celtic Explorer,17,Galway bay,IGFS2011,164,Catch,Male,29,3,0.050594476,53.194,-9.396,53.197,-9.453,Groundgear_A,30,0.240154487
D6MF0R0J18_10112007,00:00.0,2007,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2007,122,Catch,Male,25,14,0.145473714,50.65,-7.338,50.646,-7.286,Groundgear_A,30,0.44455786
MI3058150_19112013,00:00.0,2013,11,Celtic Explorer,19,Kenmare Bay,IGFS2013,140,Catch,Male,36,3,0.100327656,51.679,-10.253,51.69,-10.203,Groundgear_A,30,0.305559514
WKSTN147_18122010,00:00.0,2010,12,Celtic Explorer,17,Slyne head,IGFS2010,192,Catch,Male,33,11,0.277686872,53.312,-10.275,53.29,-10.232,Groundgear_A,30,0.439209936
TOUGHBOOK224_21112006,00:00.0,2006,11,Celtic Explorer,22,Smalls,IGFS2006,146,Catch,Male,28,17,0.25671765,51.233,-6.335,51.199,-6.335,Groundgear_A,30,0.472822755
MI30749_18112012,00:00.0,2012,11,Celtic Explorer,19,Bantry Bay,IGFS2012,72,Catch,Female,14,1,0.001823953,51.607,-9.753,51.624,-9.706,Groundgear_A,30,0.290659934
3DYAA01482124_16102004,00:00.0,2004,10,Celtic Explorer,99,E Stanton,IGFS2004,18,Catch,Male,21,2,0.009460972,56.328,-8.011,56.327,-8.059,Groundgear_D,31,0.386303424
MI307477_01122014,00:00.0,2014,12,Celtic Explorer,22,Smalls,IGFS2014,120,Catch,Male,33,1,0.025162385,51.179,-6.133,51.148,-6.147,Groundgear_A,30,0.357079888
WKSTN113_22112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,80,Catch,Male,26,9,0.104592387,50.704,-8.497,50.73,-8.46,Groundgear_A,30,0.417076062
MI307474_30112014,00:00.0,2014,11,Celtic Explorer,22,Smalls,IGFS2014,117,Catch,Female,18,1,0.003831867,51.412,-6.36,51.382,-6.377,Groundgear_A,30,0.383509255
D6MF0R0J25_17112007,00:00.0,2007,11,Celtic Explorer,2021,NoFishingGround,IGFS2007,146,Catch,Male,25,6,0.062906597,51.182,-7.409,51.16,-7.444,Groundgear_A,30,0.415389378
WKSTN15_29102009,00:00.0,2009,10,Celtic Explorer,17,Galway bay,IGFS2009,58,Catch,Male,40,2,0.092850264,53.195,-9.452,53.193,-9.396,Groundgear_A,30,0.269583524
D6MF0R0J13_28102007,00:00.0,2007,10,Celtic Explorer,99,NoFishingGround,IGFS2007,59,Catch,Male,43,1,0.057053076,54.584,-8.344,54.569,-8.398,Groundgear_D,30,0.278687221
MI307438_01122012,00:00.0,2012,12,Celtic Explorer,19,NoFishingGround,IGFS2012,120,Catch,Female,27,1,0.012569872,52.057,-7.482,52.027,-7.498,Groundgear_A,26,0.250192278
MI307389_19112011,00:00.0,2011,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2011,81,Catch,Male,29,5,0.081875038,50.723,-7.844,50.703,-7.886,Groundgear_A,30,0.442373515
MI3074102_15122014,00:00.0,2014,12,Celtic Explorer,17,Aran,IGFS2014,175,Catch,Female,38,1,0.034259428,53.123,-9.937,53.103,-9.893,Groundgear_A,30,0.307588473
MI307384_17112011,00:00.0,2011,11,Celtic Explorer,22,Smalls,IGFS2011,74,Catch,Male,39,3,0.128633474,51.45,-6.135,51.48,-6.119,Groundgear_A,31,0.422869362
WKSTN115_22112010,00:00.0,2010,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2010,82,Catch,Female,27,7,0.088769887,50.518,-8.068,50.535,-8.022,Groundgear_A,30,0.422282823
MI307467_24112014,00:00.0,2014,11,Celtic Explorer,19,Cork Channels,IGFS2014,95,Catch,Female,31,1,0.018360515,51.609,-8.252,51.642,-8.257,Groundgear_A,30,0.306831438
MI307426_26112012,00:00.0,2012,11,Celtic Explorer,2021,Galley Ground 4,IGFS2012,103,Catch,Male,39,3,0.127675406,50.884,-8.493,50.906,-8.452,Groundgear_A,30,0.439201063
3DYAA01482128_27102004,00:00.0,2004,10,Celtic Explorer,2021,NoFishingGround,IGFS2004,87,Catch,Male,25,15,0.155485156,50.986,-7.637,51.007,-7.605,Groundgear_A,30,0.372724684
TOUGHBOOK1120_12112003,00:00.0,2003,11,Celtic Explorer,2021,NoFishingGround,IGFS2003,81,Catch,Male,35,1,0.030133239,50.567,-8.61,50.592,-8.592,Groundgear_A,30,0.37323777
3DYAA01482139_12112004,00:00.0,2004,11,Celtic Explorer,15,W Irish Sea,IGFS2004,131,Catch,Male,32,7,0.157791795,54.029,-5.239,54.046,-5.196,Groundgear_A,30,0.386881081
WKSTN119_12112009,00:00.0,2009,11,Celtic Explorer,2021,NoFishingGround,IGFS2009,120,Catch,Male,31,1,0.021083758,50.628,-8.913,50.603,-8.879,Groundgear_A,30,0.444990797
D6MF0R0J52_12112008,00:00.0,2008,11,Celtic Explorer,19,NoFishingGround,IGFS2008,124,Catch,Male,23,4,0.032083331,51.446,-8.548,51.461,-8.501,Groundgear_A,30,0.381532943
TOUGHBOOK128_01112005,00:00.0,2005,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2005,47,Catch,Male,32,23,0.525627916,50.703,-7.887,50.722,-7.846,Groundgear_A,30,0.455314629
D6MF0R0J33_25112007,00:00.0,2007,11,Celtic Explorer,22,Smalls,IGFS2007,181,Catch,Female,33,1,0.021870594,51.244,-6.529,51.265,-6.568,Groundgear_A,30,0.383882483
TOUGHBOOK120_28102005,00:00.0,2005,10,Celtic Explorer,22,Smalls,IGFS2005,30,Catch,Female,23,7,0.05495359,51.212,-5.958,51.247,-5.915,Groundgear_A,30,0.570450424
MI307381_17112011,00:00.0,2011,11,Celtic Explorer,22,Smalls,IGFS2011,71,Catch,Male,24,2,0.018183267,51.185,-6.641,51.211,-6.608,Groundgear_A,30,0.441369714
TOUGHBOOK234_28112006,00:00.0,2006,11,Celtic Explorer,19,Galley Ground 1,IGFS2006,176,Catch,Female,28,2,0.028236282,51.423,-9.373,51.412,-9.425,Groundgear_A,31,0.366607878
D6MF0R0J17_10112007,00:00.0,2007,11,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2007,121,Catch,Male,39,5,0.216178472,50.65,-7.617,50.618,-7.606,Groundgear_A,30,0.408105266
TOUGHBOOK120_20112004,00:00.0,2004,11,Celtic Explorer,99,NoFishingGround,IGFS2004,164,Catch,Male,26,4,0.041028981,54.578,-8.76,54.567,-8.7,Groundgear_D,30,0.419104347
D6MF0R0J68_23112008,00:00.0,2008,11,Celtic Explorer,19,Cork Channels,IGFS2008,162,Catch,Male,25,1,0.010877744,51.688,-8.024,51.711,-7.988,Groundgear_A,30,0.396245728
MI307476_01122014,00:00.0,2014,12,Celtic Explorer,22,NoFishingGround,IGFS2014,119,Catch,Male,50,1,0.091683274,51.06,-5.786,51.09,-5.805,Groundgear_A,30,0.377299638
MI307488_03122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,131,Catch,Male,40,1,0.046717855,50.755,-8.204,50.738,-8.248,Groundgear_A,30,0.414140796
TOUGHBOOK141_27112005,00:00.0,2005,11,Celtic Explorer,99,NoFishingGround,IGFS2005,142,Catch,Male,36,18,0.56655143,54.584,-8.933,54.595,-8.878,Groundgear_D,30,0.43621334
3DYAA01482143_13112004,00:00.0,2004,11,Celtic Explorer,14,E Irish Sea,IGFS2004,137,Catch,Male,33,2,0.055417816,54.41,-3.853,54.378,-3.833,Groundgear_A,30,0.269196439
MI307445_12122012,00:00.0,2012,12,Celtic Explorer,17,Aran,IGFS2012,170,Catch,Male,26,1,0.012242896,52.92,-10.395,52.9,-10.436,Groundgear_A,29,0.384558341
MI46381_02122014,00:00.0,2014,12,Celtic Explorer,2021,"Labadie, Jones & Cockburn",IGFS2014,124,CATCH,Female,31,10,0.187250604,50.646,-7.294,50.651,-7.344,Groundgear_A,30,0.418837853
TOUGHBOOK219_12112006,00:00.0,2006,11,Celtic Explorer,17,Galway bay,IGFS2006,113,Catch,Male,22,22,0.156347372,53.194,-9.43,53.191,-9.374,Groundgear_A,30,0.323171008
