fldPrimeStation,Yr,LonDec,LatDec,ARG,BLR,BOF,COD,CUR,DAB,DFL,DGS,DII,ESB,GSS,GUG,HAD,HER,HKE,HOM,JOD,LBI,LSD,MAC,MEG,MON,NOP,PLE,POD,POK,POL,PTR,SAR,SDR,SHR,SKT,SOL,SPR,THR,UNR,WAF,WHB,WHG,CatchKg
R213,2014,-9.166,55.586,0,0,289.12,0.506,1.086,0.01,0,0,0,0,0,0,110.806,0.162,13.03,751.916,2.016,0,53.44,1.006,0.386,0,14.33,0.352,3.714,27.98,12.76,0,0,0,0,0,0,0.014,4.378,0,0,0,16.446,1303.458
21,2004,-10.692,54.156,25.18,0,2.64,1.34,4.094,0.394,0,1.12,0,0,0,0.82,33.12,0,2,3.6,5.42,0,1.9,0.477,5.265,1.48,1.76,0.238,7.473,0.54,0,0,0,0.4,0,0,0.183,0,0,0,5.268,23.1,0,127.812
53A,2008,-8.255,51.639,0,0,0.008,2.05,0,1.464,0,0,0,0,0.018,4.8,6.154,1.9,15.936,0.431,1.35,0,13.46,0.517,4.58,0.17,0,1.259,11.32,0,0,0,0,0.456,0,0,0.742,2.19,0,0,0,0,7.17,75.975
FG118,2006,-8.761,56.158,0,0,0.008,4.33,0,0,0,7.12,0,0,0,1.307,57.078,39.51,2.41,21.95,3.06,0,8.38,4.24,0.89,0,0.425,0,11.12,0.46,16.64,0,0,0,0,0,0,0,0.633,0,0,0,1.445,181.006
FG197,2012,-7.672,51.243,0,0,0.058,14.1,0,4.126,0,0,0,0,0,4.058,19.74,0,13.98,0.166,0,0,3.733,0,1.362,0,1.798,2.724,19.53,0,0,0,0,0,0,0,0,0,0,0,0,0.216,90.27,175.861
101,2004,-4.273,53.51,0,0,0,20.5,0,0.14,0,3.62,0,0,0,0,0,0,0,0.181,0.289,0,84.42,0.41,0,0,0,0.507,22.24,0,0.78,0,0,1.64,0,0,0.557,1.22,0.26,0,0,0,43.16,179.924
FG93,2007,-7.696,56.042,0,0,0,0,7.72,0.263,0,0.698,0,0,0,3.66,0,0.744,38.707,8.657,0.596,0,29.76,17.12,2.314,8.44,31.846,3.165,26.215,0,0,0,0,0,0,0,0.546,0,0,0,3.2,12.12,1.58,197.351
MB24,2009,-8.03,56.041,0,0,0,0,0.713,0.744,0,0,0,0,0,1.816,1.786,1.931,34.72,0.228,0,0,4.9,6.68,8.611,2.769,166.699,9.969,31.257,0,0,0,0,0,0,0,0,0,2.72,0,3.8,2.547,3.058,284.948
CN304,2015,-6.145,51.149,0,0,0,13.35,0,0,0,62.78,0,3.71,0,136.33,30.724,0,8.9,0.064,1.76,0,122.48,0,0.712,4.522,12.002,0.204,0.364,0,0,0,0,1.676,0,0,0,1.288,0,0,0,0.546,212.862,614.274
FG4,2009,-10.802,51.463,0,0,3.03,0,0,0.116,0,0,0,0,0.272,12.96,14.84,0,4.14,0.003,0.012,1.271,0,0,4.23,0,0.742,0,8.292,0,0,0,0,0,0,0,0.375,0,0,0,2.05,475.344,0.165,527.842
54,2003,-8.591,51.429,0,0,0,0,0,0.169,0,0,0,0,0.077,0.142,492.717,0,1.938,0.727,1.89,0,3.38,0,0.167,0.804,12.033,0.985,5.269,0,0,0,0,0.359,0,0,0.25,0.025,0,0,0,2.812,25.236,548.98
FG187,2015,-6.925,51.312,0,0,0.002,0,0,0,0,0,0,0,0,0.07,3.76,4.074,15.854,10.128,0.246,0,18.97,0.27,2.66,5.79,7.276,0,0.55,0,0,0,0,1.78,0,0,0,2.506,0,0,0.474,0.882,16.738,92.03
FG159,2009,-11.072,51.046,0,0,3.566,0,0,0,0,0,0,0,1.47,12.049,41.3,0,9.493,4.36,0.395,0.816,9.27,0.489,4.937,0.041,0,0,10.22,0,7.64,0,0,0,0,0,0,0,0,0,0,118.717,0.462,225.225
MB34,2004,-5.284,54.222,0.016,0,0,0,0,0.072,0,0,0,0,0,11.52,0.824,0.1,0.315,0.027,0.229,0,7.1,0,0,0,1.16,0,12.3,0,0,0,0,0,0,0,0,0.6,0,0,0,0.134,44.866,79.263
27,2011,-9.42,54.998,0,0,0,0,1.251,0,0,0,0,0,0,0.714,50.604,4081.046,1.214,3330.823,0.47,0,10.57,731.294,0.466,0.388,5.147,0,1.062,1.495,0,0,0,0,0,0,0,0,3.505,0,0,0,12.097,8232.146
MB45,2004,-8.76,54.578,0.142,0,0,0,0,10.52,0,0,0,0,0,1.04,0.895,0.105,0.025,2.3,0.581,0,8.54,0,0.257,4,0,0.262,1.589,0,0,0,0,3.94,0,0,0,0,0,0,0,0,66.96,101.156
PO24,2016,-11.591,53.556,0,0,0,0,0,0,0,0,0,0,0.537,4.944,38.68,0,6.8,14.647,0.844,0.163,7.02,0,2.676,2.98,26.25,0,2.697,0,0,0,0,0,0,0,0,0,0,0,2.25,100.241,2.243,212.972
14,2008,-8.396,54.568,0,0,0,0,0,15.41,0,0,0,0,0,0,0,0.164,0.422,2.131,0.213,0,8.26,44.55,0,0,0,1.321,2.955,0,0,0,0,0,0,0,0.129,5.79,2.26,0,0,0,48.665,132.27
FG168,2007,-7.183,51.299,0,0,0.067,1.806,0,1.537,0,0,0,0,0,3.206,60.632,0,8.67,0.007,0.034,0,6.44,44.422,0,4.44,10.27,2.11,32.707,0,0,0,0,0,0,0,0,0,0,0,0,0,40.631,216.979
FG35,2009,-7.751,50.906,0,0,0.005,0.85,0,0,0,0,0,0,0.089,0,52.25,0.028,5.47,0.209,0,0,0.347,0,1.547,6.19,42,0.389,17.08,0,0,0,0,0,0,1.63,0,0.339,0,0,2.81,13.74,5.9,150.873
FG103,2005,-11.659,53.432,0.11,0,0,0,0,0,0,5.34,0,0,0,6.05,68.052,0,5.918,0.117,9.64,0,77.73,187.207,6.215,3.2,0,0.619,11.128,0,0,0,0,0,0,0,0,0,0,0,2.63,49.718,0,433.674
FG117,2009,-6.778,56.199,0,0,0,0,0.691,6.94,0,0,0,0,0,28,2.673,0,2.738,0.989,1.27,0,22.45,1.031,0,0,0,16.27,2.954,0,0,0,0,2.832,0,0,0.974,0,0,0,0,0,1.109,90.921
FG49,2005,-5.958,51.212,0,0,0,0,0,0.7,0,0,0,0,0,34.34,241.02,0.171,7.27,0,0,0,35.26,0,0,6.52,216.55,0,24.82,0,0,0,0,0,0,0,0,0.038,0,0,0,9.39,288.53,864.609
31A,2005,-7.061,55.872,0,0,0,0,0.918,3.892,0,0.594,0,0,0,243.056,9.36,0,0,0,0,0,7.27,0.254,0,0,0,21.866,0,0,0,0,0,7.776,0,0,0,0,0,0,0,0,33.9,328.886
FG196,2013,-11.174,50.94,0,0,0.464,0,0,0,0,0,0,0,0.055,1.136,0,0,27.485,1.241,1.607,0.344,0.512,14.8,2.292,0,0,0,0.065,0,0,0,0,0,0,0,0,0,0,0,1.012,35.755,0,86.768
51,2003,-10.926,53.039,0,0,23.65,0,0,1.12,0,0,0,0,0,4.87,490.67,0.4,2.11,0.23,0,0,7.34,0.16,1.45,0.86,13.86,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45,22.29,604.01
FG56,2014,-9.413,51.413,0,0,0.015,1.199,0,30.373,0,0,0,0,0,0.122,0,0.038,4.597,0.285,0,0,4.09,0.112,0,0.065,0.234,1.107,1.212,0,0,0,0,3.38,0,0,0,0.23,0,0,3.05,0,16.13,66.239
FG149,2011,-10.611,54.579,0,0,0.105,40.95,0.74,0,0,0,0,0,0,3.45,0.965,0,27.5,177.979,0,0,2.514,2.26,0.062,0,1.707,0,2.622,43.735,0,0,0,0,0,0,0,0,1.475,0,0,42.697,0,348.761
FG215,2012,-11.118,50.781,0,0,0.126,0,0,0,0,0,0,0,0.108,0,1.972,0,1.134,0.104,0,0.07,0,0.368,3.702,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0.452,0.118,0,9.224
110,2003,-6.45,51.565,0,0,0,0,6.35,1.385,0,0,0,0,0,0.568,57,0.184,1.7,11.299,3.33,0,3.5,1.306,0.394,0,13.406,1.961,8.096,0,0,0,0,3.7,0,0,0.385,0.82,0,0,0,1.363,163.391,280.138
54,2004,-8.59,51.429,0.301,0,0.057,0,0,0.342,0,0,0,0,0,0.098,41.33,0.146,4.784,2.572,0.303,0,8.86,0.174,1.393,0,133.663,0.266,6.449,0,0,0,0,0,0,0,0,0.252,0,0,0,0.097,19.825,220.912
FG177,2012,-7.482,52.057,0,0,0,0.706,0,66.75,0,0,0,0,0,4.185,0,1069.9,0.554,0.02,0,0,9.32,25.76,0,0,0.008,11.677,0.012,0,0,0,0,0,0,0,0,0.472,0,0,0,0,221.12,1410.484
SC544,2011,-8.992,55.789,0,0,14.96,4.49,0.975,0,0,0,0,0,0,2.071,72.07,0.122,38.489,121.585,0,0,26.64,2.135,0.786,0,0.462,0,0.033,58.3,0,0,0,0,0,0,0,0,0,0,0,0,1.304,344.422
8,2003,-6.058,53.889,0.064,0,0,0.72,0,6.754,0,0,0,0,0,0.906,1.41,58.879,0.26,0.12,0.158,0,1.99,0,0,0,0,3.58,4.783,0,0,0,0,1.392,0,0,0,45.4,0.094,0,0,0.029,110.351,236.89
VMS1,2013,-8.493,50.884,0,0,0,0,0,0.096,3.28,0,0,0,0.018,0,0.72,0,3.06,0.529,0,0,0,0,0.37,0,2.321,0.843,0.544,0,0,0,0,0,0,0,0,0.005,0,0,0.065,1.105,1.565,14.521
FG152,2012,-11.183,54.285,0,0,0.053,0,0,0,0,8.82,0,0,0.604,0,0,0,27.14,1.54,0,0.05,0,0,0.478,3.08,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,58.165,0,159.176
FG152,2012,-11.183,54.285,0,0,0.053,0,0,0,0,8.82,0,0,0.604,0,0,0,27.14,1.54,0,0.05,0,0,0.478,3.08,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,58.165,0,99.96
52,2003,-10.716,53.166,0,0,3.01,0,0,0.46,0,0,0,0,0,1.732,632.819,0,1.7,0,0,0,11.14,0.44,1.92,0.19,0.038,0,0.085,0,0,0,0,0,0,0,0.2,0,0,0,0,15.042,48.335,717.111
FG201,2012,-7.174,51.502,0,0,0,38.76,0.668,0.328,0,0,0,0,0,0.332,170.92,0,7.74,0,0,0,21.48,0,1.474,4.04,0,0.788,1.662,0,0,0,0,7.5,0,0,0,0,0,0,0,0,6.34,262.032
FG116,2008,-6.99,56.051,0,0,0,0,0,0.17,0,0,0,0,0,21.3,13.24,0.258,7.322,1.305,0.496,0,42.39,0,0,0,0,0.909,4.418,0,0,0,0,2.502,0,0,0,0,0.415,0,0,0,75.24,169.965
43,2017,-10.453,51.683,0,0.285,0.149,0,0,41.163,0,0,0.83,0,0,2.639,0.864,0.124,10.459,1.582,0.488,0,1.303,0.09,1.442,1.57,1.475,1.977,6.031,0,0,0,0,1.292,0,0,1.762,0.19,0,0,5.22,0,23.61,104.545
FG149,2010,-10.612,54.579,0,0,0,17.85,0,0,0,0,0,0,0.499,0.142,0,0,3.84,24.55,0,0,3.99,0,0,0,3.636,0,2.664,32.65,0,0,0,0,0,0,0.361,0,0,0,0,120.15,0,210.332
81,2008,-11.047,50.743,0,0,0.122,0,0,0,0,0,0,0,0.387,0,0.266,0,14.164,4.936,2.19,0.195,0,0,4.404,0.38,0,0,12.603,0,0,0,0,0,0,0,0,0,0,0,3.24,39.04,0,81.927
112,2003,-6.33,51.218,0,0,0,3.7,0,0.169,0,0,0,0,0,1.44,0.711,0.14,2.879,0,0,0,0.397,0.23,0.256,3.43,14,0,2.111,0,0,0,0,0,0,0,0,0.335,0,0,0,1.934,85.161,116.893
CC306,2012,-8.879,50.602,0,0,9.104,10.78,0,0,0,0,0,0,0.016,0.308,0,0,27.492,0.018,0,0,0,0.371,5.29,2.53,1.447,0,7.104,0,0,0,0,0,0,0,0,0,0,0,7.36,0.78,0,72.6
111,2016,-6.355,51.414,0,0,0.001,0,0,0.002,0,1.22,0,0,0,0,0,0.948,0.958,0.466,0,0,40.69,0,0,3.914,11.948,0.376,0.13,0,0,0,0,1.6,0,0,0,1.66,0,0,0,0.124,106.26,170.297
E6,2011,-6.528,51.764,0,0,0,0.572,0,6.04,0,0,0,0,0,168.508,13.32,5.726,1.983,0,0.513,0,8.7,6.08,1.164,0.593,3.628,25.72,0.215,0,0,0,0,4.924,0,0,0,0.034,0,0,0,0,27.58,275.3
CN307,2008,-5.789,51.439,0,2.64,0.004,0,0.619,23.06,0,0,0,1.605,0,17.214,0.664,1.637,2.125,1.252,0.392,0,16.944,0.532,0,0,14.307,0.782,21.622,0,0,3.74,0,8.54,0,0,0.823,0.267,0,0,0,0.122,384.382,503.273
FG175,2009,-11.95,53.105,0,0,0.331,0,0,0,0,0,0,0,0.533,91.82,31.689,0,22.361,291.36,0,0.802,3.82,0.601,5.526,0,0.041,0,17.545,0,0,0,0,0,0,0,0,0,0,0,6.16,32.083,2.07,506.742
MB17,2006,-10.078,52.586,0,0,0.066,0,0,0,0,2.89,0,0,0,0.033,0.933,0,0.058,132.883,0.441,0,6.82,0,0.92,0,0.481,0,0.618,0,0,0,0,0.99,0,0,0.139,2.266,0,0,0,2.888,5.42,157.846
MB15,2006,-9.965,52.95,0,0,0,0,0,0.065,0,0,0,0,0,0.292,0.634,1.228,2.687,1.574,0,0,0,0,0.407,1.128,1.537,0,0.438,0,0,0,0,0,0,0,0,4.61,0,0,1.35,0.733,10.11,26.793
SJM1,2013,-6.808,52.001,0,0,0,0,0.272,14.9,0,548.18,0,0,0,24.72,94.842,6.768,4.153,85.08,3.934,0,122.14,4017.545,0,3.36,2.166,50.379,0.056,0,0,0,0,1.863,0,0,0.847,2.352,49.66,0,0,0,122.31,5155.527
FG100,2007,-7.42,55.503,0,0,0,12.9,0,0,0,0,0,0,0,0,1.16,1.882,0,1807.258,0,0,24.3,13.32,0,0,0,0,0.091,2.873,0,0,0,0,0,0,0,0,0,0,0,0,0.985,1864.769
MB23,2013,-8.87,56.009,0,0,57.06,0,2.201,0,0,2.44,0,0,1.689,2.041,23.12,3.824,10.42,161.066,6.36,0,11.08,8.04,0.284,0,14.524,0.198,5.096,2.14,0,0,0,0,0,0,0,0,0,0,0,3.613,1.24,316.436
27,2006,-9.402,54.972,0,0,0,0,0.987,0.082,0,1.16,0,0,0,1.166,125.286,44.704,0.225,158.896,3.76,0,32.16,24.25,0.018,0,0.026,0,12.1,0.762,0,0,0,0,0,0,0,0,4.519,0,0,0,4.845,414.946
FG9,2014,-9.69,51.446,0,6.62,0,0,0,2.524,0,0,0,0,0,0.619,0,0.995,0.139,0.124,1.34,0,30.59,0,0.003,0,0.22,3.925,1.352,0,24.31,0,0,4.751,0,0,3.375,1.638,8.18,0,0,0,16.82,107.525
FG192,2010,-7.028,56.324,0,0,0,0,1.652,1.019,0,0,0,0,0,3.356,21.855,42.8,21.328,321.692,0,0,33.88,11.43,0,0,2.245,4.523,1.938,0,0,0,0,4.435,0,0.552,0,0.096,3.28,0,0,1.985,102.304,580.37
SC546,2007,-9.374,55.134,0,0,0.53,2.34,0.268,0.783,0,5.02,0,0,0.1,7.813,49.841,3.584,3.42,5.38,10.32,0,28.6,0,0.619,0,2.621,5.228,14.117,1.563,0,0,0,0,0,0.57,0.56,0,9.24,0,0,0.653,1.271,154.441
17,2003,-8.792,54.493,0,0,0,0,0,17.87,0,4.64,0,0,0,8.51,21.35,3.59,0,0.84,0,0,27.96,2.31,0.46,0,0,19.46,0,0,0,0,0,0,0,0,0.2,0.025,0,0,0,0,40.99,148.205
17,2003,-8.792,54.493,0,0,0,0,0,17.87,0,4.64,0,0,0,8.51,21.35,3.59,0,0.84,0,0,27.96,2.31,0.46,0,0,19.46,0,0,0,0,0,0,0,0,0.2,0.025,0,0,0,0,40.99,110.164
MMMA3,2016,-8.323,55.823,0,0,0,0,2.498,13.48,0,0,0,0,0,138.17,328.36,1437.2,2.828,1.67,0.438,0,22.84,2.422,1.484,0,154.186,25.27,0.184,0,0,0,0,0,0,0,0,0,0.33,0,0,4.214,99.56,2235.134
FG170,2014,-10.416,51.454,0,0,211.21,1.05,0.321,2.271,0.805,0,0,0,0,1.364,25.32,0,9.497,1.274,1.883,0,1.698,0.419,1.789,0.434,0.193,0.541,0.952,0,0,0,0,0,0,0,0,0,0,0,0.975,14.399,15.39,291.785
6A,2008,-8.621,55.664,0,0,0,0,0,0,0,1.92,0,0,0,1.43,29.17,1.31,0.52,6.364,3.79,0,25.78,13.91,0,0,5.62,0,2.84,58.579,12.901,0,0,0,0,0,0,0,0,0,0,0,0.96,165.094
31A,2008,-7.056,55.878,0,0.673,0,0,0,17.902,0,0,0,0,0,5.346,0,0,0,1.381,0.925,0,30.96,38.04,0,0,0,43.662,0.013,0,0,0,0,4.28,0,0,0.576,0,0,0,0,0,16.828,160.586
FG11,2017,-8.897,50.843,0,0,16.653,15.94,0,0,0,17.501,10.909,0,0,0.832,115.733,0,8.08,0.175,0.581,0,2.089,0,1.864,5.16,1.733,0.884,15.72,0,0,0,0,0,0,0,0,0.006,0,0,0,0.222,6.42,220.502
FG7,2004,-9.834,50.49,0.793,0,4.14,0,0,0,0,0,0,0,0,0.525,0.171,0,1.92,0.336,0,0,0.752,2.26,2.771,0.101,0.021,0,9.35,0,0,0,0,0,0,0,0,0,0,0,0.103,1.929,0,25.172
22,2003,-10.314,54.302,0,0,0.33,0,2.71,1.04,0,2.903,0,0,0,47.08,435.32,2.4,1.45,32.497,0.23,0,22.12,108.56,2.17,12.01,0,2.11,0.6,0,0,0,0,0,0,0.13,0,0,0.56,0,2.19,4.88,41,722.29
22,2003,-10.314,54.302,0,0,0.33,0,2.71,1.04,0,2.903,0,0,0,47.08,435.32,2.4,1.45,32.497,0.23,0,22.12,108.56,2.17,12.01,0,2.11,0.6,0,0,0,0,0,0,0.13,0,0,0.56,0,2.19,4.88,41,141.681
PO34,2006,-12.083,52.992,0,0,0.293,0,0,0,0,0,0,0,0,0.83,1.58,0,6.866,79.42,0,0.243,0.904,0.186,1.954,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,1.433,175.683,0,274.992
MB15,2016,-9.974,52.946,0,0,0.007,0,0,1.6,0,6.428,0,0,0,0.355,2.82,0,18.925,0.929,3.4,0,16.17,6.69,0.176,0.89,1.045,0,0.197,0,0,0,0,0.866,0,0,0,18.92,0,0,0,0,10.113,89.531
CN304,2016,-6.13,51.189,0,0,0.007,0,0,0.092,0,0,0,0,0,2.42,1.112,0.044,2.226,0.114,0,0,3.506,0,0.658,0.094,4.258,0,0.024,0,0,0,0,0,0,0,0,0.136,0,0,1.858,0.582,37.72,54.851
58,2011,-9.888,53.1,0,0,0,0,0,0,0,2.22,0,0,0,0.163,29.765,0.293,0.077,0.191,0,0,6.18,0,0.407,0.12,2.05,0.469,0.448,0,2.98,0,0,3.393,0,0,0.399,0.037,0.866,0,0,0.829,15.917,66.804
FG56,2017,-9.419,51.412,0,0,0.554,0,0,193.555,0,0,0,0,0,7.36,1.181,0.26,39.831,0.897,0,0,4.65,0.606,0,1.85,12.5,1.557,2.928,0,0,0,0,5.93,1.86,0,0.867,2.122,0,0,2.31,0,38.994,319.812
PO22,2009,-11.796,53.587,0,0,0.066,0,0,0,0,0,0,0,0.383,0,7.8,0,59.314,125.78,0,0.438,10.6,0,1.929,0,0,0,0.062,0,0,0,0,0,0,0,0,0,0,0,0,68.54,0,274.912
FG149,2008,-10.604,54.586,0,0,1.79,8.45,0,0,0,7.38,0,0,0.168,0.303,1.71,0,2.76,19.138,0,0,2.13,0,0,0,0.106,0,2.993,4.5,0,0,0,0,0,0,0,0,0,0,0,68.15,0,119.578
FG210,2015,-11.006,50.01,0,0,0,0,0,0,0,0,0,0,0.114,0,1.302,0,4.44,0,0,0.112,4.73,0,1.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,351.518,0,364.056
FG113,2009,-10.431,54.743,0,0,0,3.098,0.37,0,0,5.255,0,0,0.141,0.362,0.414,0,48.82,13.491,10.1,0,24.7,1.04,0,6.16,0.563,0,2.399,1.899,0,0,0,0,0,0,0,0,0,0,0,492.62,0,611.432
FG35,2006,-7.749,50.908,0,0,0,2.6,0,0,0,8.29,0,0,0,1.114,1.36,0.077,3.17,0.368,0,0,3.35,0,0.894,0,25.975,0,18.904,0,0,0,0,0,0,0,0,0,0,0,2.97,9.566,1.22,79.858
CN203,2008,-5.265,51.449,0,18.1,0,0,0,0.584,0,0,0,0,0,0.95,0,26.84,0,0.154,0,0,20.105,0,0,0,0,1.645,6.849,0,0,14.96,0,10.42,0,0,0.521,3.678,8.32,0,0,0,64.817,177.943
FG35,2017,-7.788,50.882,0,0,0.526,17.07,0,0,0,57.897,3.606,0,0,0.287,74.997,0,23.654,0.983,0.282,0,5.3,2.454,3.006,6.025,4.76,1.277,5.504,0,0,0,0,0,0,0,0,0,0,0,0,2.776,3.83,214.234
PO138,2013,-11.928,53.791,0,0,0,0,0,0,0,0,0,0,0.028,0.755,0,0,45.465,1.683,0,0.795,1.179,0,0.971,6.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.38,0,109.416
15,2009,-8.52,54.519,0,0,0,0,0,10.03,0,0,0,0,0,0.008,0,0,0.434,8.466,0.257,0,9.63,1.183,0.515,0.149,4.352,5.074,9.32,0,0,0,0,3.2,0,0,0.132,0.019,0,0,0,0,62.627,115.396
FG158,2012,-11.475,51.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.024,0.43,0,0.12,0,0,2.776,1.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324,36.906,0,77.144
FG91,2014,-11,54.216,0,0,0,5.11,0,0,0,0,0,0,0.347,0.719,0,0,25.03,1.305,0,0.059,9.55,0,6.12,6.11,0.03,0,0,0,0,0,0,0,0,0,0,0,5.13,0,0.858,231.994,0,292.362
FG52,2013,-8.05,51.251,0,0,0.073,5.5,0,0.059,0,0,0,0,0.034,0.343,10.44,0,24.92,1.61,1.736,0,0.847,0,3.102,2.494,22.81,2.106,13.811,0,0,0,0,0,0,0,0,0.025,0,0,0,0.58,13.75,104.24
39,2004,-11.164,52.049,0.02,0,28.46,0,0,0,0,0,0,0,0,5.4,96.847,0,3.656,0.108,0,0,5.68,0.811,4.571,0.114,0.445,0.239,0.259,0,0,0,0,0,0,0.275,0,0,0,0,0,197.701,11.04,355.626
FG105,2008,-11.766,52.616,0,0,1.488,0,2.8,0,0,1.64,0,0,0.476,7.016,45.543,0,6.667,0,1.11,0,19.05,0.236,3.912,0,0,0.495,11.75,0,0,0,0,0,0,0,0,0,14.31,0,0.676,49.843,0,167.012
FG9,2012,-9.641,51.458,0,0,0,0,0,23.606,0,0,0,0,0,1.326,9.172,3.808,3.494,0.272,0.158,0,2.85,0,0,1.422,1.744,3.771,4.166,0,3.66,0,0,0,0,0,0.5,0.29,0,0,0,0,48.858,109.097
MB29,2017,-9.669,50.508,0,0,41.36,0,0.9,0,0,0,0,0,0,340.67,8.575,0,2.111,0.032,5.91,0,16.47,0.25,1.69,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,2.42,0,0.117,423.635
FG141,2007,-8.771,51.1,0,0,36.53,0,0,0.193,0,0,0,0,0,0.065,15.096,0,11.02,0.014,0,0,2.911,0.405,0.669,0,0.84,0,7.252,0,0,0,0,0,0,0,0,0,0,0,0.853,15.06,0.524,91.432
89,2008,-11.232,53.218,0,0,4.194,0,0.537,0,0,0,0,0,0,101.727,126.312,0,1.595,0,2.214,0,2.61,205.47,8.35,0,0,0.287,1.15,0,0,0,0,0,0,1.042,0.46,0,0.342,0,3.2,0.43,2.845,462.765
111,2014,-6.36,51.412,0,0,0.046,14.02,0,0.121,0,0,0,0,0,0.18,176.363,3.85,1.474,0.462,0,0,0,0.082,0,0,72.635,0.431,4.564,0,0,0,0,0,0,0,0,0,0,0,0,0.453,473.556,748.237
FG155,2007,-12.001,52.451,0,0,0,2.263,1.598,0,0,0,0,0,0.089,0,0,0,1.797,5.652,0.663,0.155,0,0,1.192,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.413,0,0,81.87,0,95.712
FG204,2015,-9.792,51.619,0,0,0,0,0,1.734,0,0,0,0,0,1.334,0.742,0.018,1.316,2.228,0,0,2.922,0.08,0,0,0.16,1.054,3.55,0,0,0,0,15.12,0,0,2.582,0.174,9.52,0,0,0,12.082,54.616
50,2008,-11.058,52.89,0,0,185.94,0,4.99,0,0,0,0,0,0,24.114,157.223,0,8.394,0.25,0.661,0,10.898,0,4.94,0,5.271,1.042,8.21,0,0,0,0,0,0,0,0,0,2.284,0,0,15.219,13.622,443.058
FG17A,2013,-8.091,51.507,0,0,0.009,4.62,0,1.817,0,0,0,0,0.024,0.397,32.48,0,20.751,17.72,0.165,0,1.851,24.142,0,4.744,99.243,7.422,0.54,0,0,0,0,0,0,0,0,1.435,0,0,0,0.326,85.329,303.015
CC307,2011,-7.291,50.646,0,0,0,11.4,0,0,0,0,0,0,0,0,0,0.027,0.637,0,0,0,2.066,0,0.854,1.548,4.35,0,2.404,0,0,0,0,0,0,0,0,0,0,0,3.494,0.49,0,27.27
SC544,2012,-8.991,55.799,0,0,349.305,0,0,0,1.86,0,1.368,0,0,1.079,64.978,0,7.7,787.96,4.45,0,33.42,1.171,0.102,2.681,0.649,0,10.454,5.287,0,0,0,1.22,0,0,0,0,5.28,0,0,3.621,0,1282.585
FG136,2006,-5.786,51.495,0,0,0,0,0,3.548,0,0,0,3.56,0,2.297,1.561,0,0.348,0.645,0.015,0,29.14,0.12,0.049,0,5.096,0,1.34,0,0,11.35,0,10.68,0,0,2.472,0.424,3.027,0,0,0.042,559.515,635.229
FG212,2012,-10.59,50.167,0,0,0.226,0,0,0,0,0,0,0,0,0,0,0,2.194,0,0.004,0,14.46,0,0.666,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0.12,2.044,0,20.474
MB32,2017,-5.49,51.461,0,3.469,0.012,0,0,3.606,0,2.424,0,11.12,0,1.777,0,1.124,3.512,743.44,0.177,0,88.28,4.536,0,0,2.948,23.32,0.656,0,0,28.24,0,19.23,0,0,0.662,0.02,0,0,0,0,29.223,967.776
FG63,2008,-10.662,50.576,0,0,12.49,0,1.794,0,0,0,0,0,0,0.011,0.294,0,4.44,0.007,0.329,0,0.926,0,3.256,0,0,0,14.33,0,0,0,0,0,0,0,0,0,0,0,0,31.7,0,69.577
28,2009,-9.51,55.118,0,0,0.446,0,2.548,0,0,2.778,0,0,0,29.078,201.68,0,8.9,8.61,40.27,0,34.05,13.21,3.862,0,306.781,0.326,27.235,11.44,0,0,0,0,0,0.512,0.297,0,4.136,0,0.66,0.041,159.827,856.687
84,2014,-9.936,50.747,0,0,6.74,0,0,0,0,0,0,0,0,3.442,5.198,0,4.408,0,0.497,0,21.24,0,2.336,0,0,1.961,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,1.026,47.138
110,2005,-6.475,51.592,0,0,0,0,0.04,0.592,0,0,0,0,0,0,78.06,0,5.002,0.132,4.088,0,8.23,0.356,1.588,1.486,11.49,0,0,0,0,0,0,0,0,0,0.324,0,1.179,0,0,1.175,172.95,286.692
FG113,2007,-10.433,54.742,0,0,0,15.86,0.663,0,0,5.276,0,0,0,0.05,3.72,0,22.34,323.34,0,0,14.1,0.911,0.196,0,0,0,9.94,72.26,0,0,0,0,0,0,0,0,0,0,0,154.02,0,622.676
FG113,2007,-10.433,54.742,0,0,0,15.86,0.663,0,0,5.276,0,0,0,0.05,3.72,0,22.34,323.34,0,0,14.1,0.911,0.196,0,0,0,9.94,72.26,0,0,0,0,0,0,0,0,0,0,0,154.02,0,335.04
