"","Cruise","Yr","LonDec","LatDec","ICESCODE","AreaKmSq","Species","RaisedNo","TotalCatch"
"12603","IGFS2008",2008,-11.485,52.76,"VIIb",0.41368575375749,"BOF",211.209,53940.263
"12621","IGFS2008",2008,-11.766,52.616,"VIIb",0.415454370069176,"BOF",29,53940.263
"12636","IGFS2008",2008,-12.057,52.707,"VIIc",0.435280897256534,"BOF",10,53940.263
"12650","IGFS2008",2008,-12.306,52.743,"VIIc",0.450395378247862,"BOF",2,53940.263
"12659","IGFS2008",2008,-12.176,52.566,"VIIc",0.411359150711329,"BOF",2,53940.263
"12668","IGFS2008",2008,-11.993,52.445,"VIIj",0.448218316345721,"GSS",1,53940.263
"12677","IGFS2008",2008,-11.656,52.398,"VIIj",0.412409584144984,"BOF",43,53940.263
"12690","IGFS2008",2008,-12.003,52.288,"VIIk",0.465017154804107,"BOF",6,53940.263
"12701","IGFS2008",2008,-11.801,52.003,"VIIj",0.437947341683285,"GSS",31,53940.263
"12707","IGFS2008",2008,-10.324,52.021,"VIIj",0.28802146218027,"BLR",1,53940.263
"12719","IGFS2008",2008,-10.766,51.853,"VIIj",0.481757528566667,"BOF",1187.779,53940.263
"12734","IGFS2008",2008,-11.028,51.852,"VIIj",0.409920046047959,"BOF",3033.777,53940.263
"12750","IGFS2008",2008,-10.938,52.014,"VIIj",0.412154895331472,"BOF",194.138,53940.263
"12766","IGFS2008",2008,-11.403,51.783,"VIIj",0.420444576754584,"BOF",45,53940.263
"12780","IGFS2008",2008,-11.679,51.74,"VIIj",0.507218100212741,"BOF",3,53940.263
"12792","IGFS2008",2008,-11.396,51.636,"VIIj",0.454342586544232,"BOF",11,53940.263
"12805","IGFS2008",2008,-11.388,51.426,"VIIj",0.48517033916233,"BOF",11,53940.263
"12817","IGFS2008",2008,-11.096,51.594,"VIIj",0.43440771983526,"BOF",82,53940.263
"12832","IGFS2008",2008,-8.68,51.26,"VIIg",0.412674435411786,"BOF",2,53940.263
"12848","IGFS2008",2008,-8.532,51.206,"VIIg",0.406369327798484,"BOF",8,53940.263
"12865","IGFS2008",2008,-8.216,51.109,"VIIg",0.416112768990202,"BOF",2,53940.263
"12879","IGFS2008",2008,-8.071,51.035,"VIIg",0.402805561555131,"COD",1,53940.263
"12893","IGFS2008",2008,-7.75,50.907,"VIIg",0.40482589815463,"BOF",2,53940.263
"12911","IGFS2008",2008,-7.516,51.058,"VIIg",0.413416658693877,"BOF",1,53940.263
"12931","IGFS2008",2008,-7.408,51.182,"VIIg",0.427606178816829,"DAB",2,53940.263
"12945","IGFS2008",2008,-7.427,51.33,"VIIg",0.456872243653373,"COD",1,53940.263
"12960","IGFS2008",2008,-7.752,51.362,"VIIg",0.385026943516672,"BOF",9,53940.263
"12976","IGFS2008",2008,-7.481,52.061,"VIIa",0.279447181714887,"DAB",2109.456,53940.263
"12993","IGFS2008",2008,-6.755,52.003,"VIIa",0.288880618022201,"CUR",3,53940.263
"13013","IGFS2008",2008,-6.217,52.015,"VIIa",0.286740707635092,"BLR",11,53940.263
"13031","IGFS2008",2008,-8.255,51.639,"VIIg",0.288057071409704,"BOF",1,53940.263
"13051","IGFS2008",2008,-8.105,51.348,"VIIg",0.42076983813919,"BOF",6,53940.263
"13071","IGFS2008",2008,-7.586,51.427,"VIIg",0.425115262771604,"BOF",3,53940.263
"13087","IGFS2008",2008,-7.464,51.59,"VIIg",0.404780293412681,"BOF",7,53940.263
"13106","IGFS2008",2008,-10.025,51.517,"VIIj",0.302615468210488,"BOF",2,53940.263
"13121","IGFS2008",2008,-9.69,51.446,"VIIj",0.30716979638852,"BLR",1,53940.263
"13138","IGFS2008",2008,-9.788,51.262,"VIIj",0.38284271440953,"BOF",4322.496,53940.263
"13155","IGFS2008",2008,-9.594,51.132,"VIIj",0.408581762992254,"BOF",599.181,53940.263
"13171","IGFS2008",2008,-8.938,51.44,"VIIg",0.394314040696759,"BLR",1,53940.263
"13190","IGFS2008",2008,-8.548,51.446,"VIIg",0.381532942987335,"BOF",6,53940.263
"13207","IGFS2008",2008,-8.579,51.325,"VIIg",0.394662271325722,"BOF",25,53940.263
"13223","IGFS2008",2008,-8.611,51.091,"VIIg",0.408088114314442,"BOF",100,53940.263
"13237","IGFS2008",2008,-8.854,51.186,"VIIg",0.399915361170449,"BOF",18,53940.263
"13249","IGFS2008",2008,-11.475,51.283,"VIIj",0.476348605061121,"BOF",4,53940.263
"13257","IGFS2008",2008,-11.415,51.108,"VIIj",0.46255344678277,"HKE",124,53940.263
"13263","IGFS2008",2008,-11.071,51.09,"VIIj",0.41303889326664,"BOF",876.111,53940.263
"13272","IGFS2008",2008,-11.11,50.883,"VIIj",0.456554735445017,"BOF",51,53940.263
"13285","IGFS2008",2008,-10.884,50.846,"VIIj",0.417704876616169,"BOF",21,53940.263
"13297","IGFS2008",2008,-11.047,50.743,"VIIj",0.400640345095982,"BOF",9,53940.263
"13308","IGFS2008",2008,-10.922,50.543,"VIIj",0.426732022819533,"BOF",4,53940.263
"13318","IGFS2008",2008,-10.862,50.381,"VIIj",0.427040833013616,"BOF",6,53940.263
"13327","IGFS2008",2008,-11.095,50.272,"VIIj",0.467860629015993,"BOF",5,53940.263
"13333","IGFS2008",2008,-10.554,50.35,"VIIj",0.414708921196792,"BOF",235.354,53940.263
"13343","IGFS2008",2008,-10.662,50.576,"VIIj",0.430368205104323,"BOF",321.028,53940.263
"13354","IGFS2008",2008,-10.067,50.512,"VIIj",0.420605432226299,"BOF",152.059,53940.263
"13366","IGFS2008",2008,-9.76,50.346,"VIIj",0.427996003202011,"BOF",56,53940.263
"13380","IGFS2008",2008,-9.505,50.58,"VIIj",0.415507880508138,"BOF",1280.53,53940.263
"13409","IGFS2008",2008,-8.614,50.558,"VIIg",0.410899917087526,"BOF",83,53940.263
"13420","IGFS2008",2008,-8.242,50.624,"VIIg",0.384807967879106,"BOF",19,53940.263
"13435","IGFS2008",2008,-8.062,50.52,"VIIg",0.405923435528803,"BOF",7,53940.263
"13445","IGFS2008",2008,-7.889,50.701,"VIIg",0.385408027567444,"BOF",3,53940.263
"13457","IGFS2008",2008,-7.613,50.638,"VIIg",0.422684527686037,"BOF",6,53940.263
"13484","IGFS2008",2008,-6.518,51.61,"VIIg",0.291791550920412,"CUR",1,53940.263
"13503","IGFS2008",2008,-6.209,51.585,"VIIg",0.420253200278366,"COD",2,53940.263
"13523","IGFS2008",2008,-6.015,51.4,"VIIg",0.397156045639094,"GUG",46,53940.263
"13536","IGFS2008",2008,-6.337,51.218,"VIIg",0.37495849972366,"DAB",1,53940.263
"13546","IGFS2008",2008,-6.675,51.365,"VIIg",0.38388588097787,"COD",3,53940.263
"13566","IGFS2008",2008,-9.712,50.138,"VIIj",0.402098969788475,"BOF",41,53940.263
"13578","IGFS2008",2008,-9.944,50.746,"VIIj",0.423931404817415,"BOF",16892.917,53940.263
"13587","IGFS2008",2008,-9.267,50.752,"VIIj",0.421392825028346,"BOF",267.092,53940.263
"13600","IGFS2008",2008,-9.36,50.469,"VIIj",0.411211760861153,"BOF",49,53940.263
"13609","IGFS2008",2008,-8.024,51.688,"VIIg",0.396245728205258,"BOF",5,53940.263
"13629","IGFS2008",2008,-7.069,51.832,"VIIg",0.300147258194708,"COD",1,53940.263
"13648","IGFS2008",2008,-5.789,51.439,"VIIg",0.383639603590767,"BLR",1,53940.263
"13670","IGFS2008",2008,-5.265,51.449,"VIIg",0.293769973704342,"BLR",4,53940.263
"13684","IGFS2008",2008,-5.086,51.086,"VIIg",0.287531658819879,"BOF",1,53940.263
"13702","IGFS2008",2008,-5.501,51.25,"VIIg",0.283467933065287,"CUR",1,53940.263
"13723","IGFS2008",2008,-9.207,50.977,"VIIj",0.387870697078626,"BOF",366.439,53940.263
"13739","IGFS2008",2008,-9.543,50.836,"VIIj",0.389912592388154,"BOF",51219.755,53940.263
"13757","IGFS2008",2008,-9.949,51.148,"VIIj",0.353857143630057,"BOF",657.99,53940.263
"13772","IGFS2008",2008,-10.233,51.043,"VIIj",0.416070429741036,"BOF",12597.082,53940.263
"13785","IGFS2008",2008,-10.789,51.451,"VIIj",0.423230690166131,"BOF",454.614,53940.263
"13798","IGFS2008",2008,-10.809,51.634,"VIIj",0.443206935433425,"BOF",326.545,53940.263
"13809","IGFS2008",2008,-11.527,51.893,"VIIj",0.450778868065538,"BOF",17,53940.263
"13821","IGFS2008",2008,-10.337,52.525,"VIIb",0.380444241742736,"BOF",5,53940.263
"13839","IGFS2008",2008,-9.622,52.773,"VIIb",0.263049013166103,"CUR",1,53940.263
"13856","IGFS2009",2009,-10.352,54.293,"VIIb",0.346197617352026,"BOF",40,81937.698
"13874","IGFS2009",2009,-9.711,54.502,"VIa",0.300033511322087,"BOF",1,81937.698
"13889","IGFS2009",2009,-9.635,54.774,"VIa",0.360346880441839,"CUR",2,81937.698
"13904","IGFS2009",2009,-9.423,55.001,"VIa",0.416744678580668,"GUG",3,81937.698
"13916","IGFS2009",2009,-8.345,54.584,"VIa",0.29162402738165,"COD",1,81937.698
"13934","IGFS2009",2009,-8.52,54.519,"VIa",0.285495560613402,"DAB",207.232,81937.698
"13950","IGFS2009",2009,-8.823,54.555,"VIa",0.375080223980044,"DAB",366.946,81937.698
"13966","IGFS2009",2009,-8.83,54.858,"VIa",0.333108017384659,"DAB",9,81937.698
"13975","IGFS2009",2009,-9.001,55.084,"VIa",0.398168984950117,"COD",1,81937.698
"13996","IGFS2009",2009,-9.51,55.118,"VIa",0.401313917738027,"BOF",11,81937.698
"14016","IGFS2009",2009,-10.074,55.075,"VIa",0.420249314783433,"DGS",1,81937.698
"14030","IGFS2009",2009,-9.857,55.334,"VIa",0.426070498335496,"GSS",7,81937.698
"14041","IGFS2009",2009,-9.251,55.407,"VIa",0.364902747269797,"BOF",143,81937.698
"14074","IGFS2009",2009,-9.166,55.584,"VIa",0.388395658049753,"BOF",576.068,81937.698
"14104","IGFS2009",2009,-9.216,56.004,"VIa",0.441474856621555,"CUR",1,81937.698
"14115","IGFS2009",2009,-8.82,55.997,"VIa",0.38995520393659,"BOF",3,81937.698
"14131","IGFS2009",2009,-8.804,56.146,"VIa",0.393550917884842,"BOF",1,81937.698
"14149","IGFS2009",2009,-8.369,56.311,"VIa",0.373880060238941,"CUR",4,81937.698
"14168","IGFS2009",2009,-8.101,56.292,"VIa",0.436826135196224,"DAB",1,81937.698
"14182","IGFS2009",2009,-7.79,56.19,"VIa",0.425051202612195,"BOF",1249.859,81937.698
"14197","IGFS2009",2009,-7.616,56.339,"VIa",0.400146309425237,"BOF",17,81937.698
"14216","IGFS2009",2009,-7.19,56.243,"VIa",0.360567138787968,"CUR",2,81937.698
"14235","IGFS2009",2009,-6.794,56.372,"VIa",0.287489988521534,"CUR",2,81937.698
"14254","IGFS2009",2009,-6.778,56.199,"VIa",0.219201177323773,"CUR",1,81937.698
"14268","IGFS2009",2009,-7.054,56.052,"VIa",0.295344520463077,"CUR",2,81937.698
"14284","IGFS2009",2009,-6.673,55.922,"VIa",0.271302259129344,"DAB",85,81937.698
"14294","IGFS2009",2009,-7.064,55.868,"VIa",0.264968004853309,"CUR",1,81937.698
"14304","IGFS2009",2009,-7.213,55.979,"VIa",0.408831798285326,"CUR",2,81937.698
"14319","IGFS2009",2009,-7.652,56.057,"VIa",0.408620299227797,"CUR",2,81937.698
"14336","IGFS2009",2009,-8.03,56.041,"VIa",0.404529728054979,"CUR",1,81937.698
"14353","IGFS2009",2009,-8.41,56.023,"VIa",0.392801786843214,"BOF",1,81937.698
"14376","IGFS2009",2009,-8.365,55.818,"VIa",0.390299771228661,"BOF",1,81937.698
"14392","IGFS2009",2009,-7.971,55.924,"VIa",0.411734564193304,"BOF",1,81937.698
"14407","IGFS2009",2009,-7.662,55.876,"VIa",0.409478014100482,"CUR",1,81937.698
"14422","IGFS2009",2009,-7.198,55.695,"VIa",0.280163553206199,"BLR",10,81937.698
"14433","IGFS2009",2009,-6.828,55.368,"VIa",0.25388201407391,"COD",51,81937.698
"14452","IGFS2009",2009,-7.363,55.502,"VIa",0.289548866752285,"HER",269.507,81937.698
"14458","IGFS2009",2009,-7.537,55.616,"VIa",0.258593013642135,"DGS",1,81937.698
"14469","IGFS2009",2009,-7.748,55.534,"VIa",0.295558769569924,"COD",16,81937.698
"14477","IGFS2009",2009,-7.98,55.396,"VIa",0.256629849600903,"COD",1,81937.698
"14485","IGFS2009",2009,-7.583,55.246,"VIa",0.225721785303206,"DAB",26,81937.698
"14498","IGFS2009",2009,-7.909,55.205,"VIa",0.248075467878413,"DAB",236,81937.698
"14510","IGFS2009",2009,-8.193,55.356,"VIa",0.271218924946887,"DAB",2,81937.698
"14526","IGFS2009",2009,-8.267,55.593,"VIa",0.397547307444739,"DGS",1,81937.698
"14552","IGFS2009",2009,-8.602,55.45,"VIa",0.379918896534301,"CUR",1,81937.698
"14567","IGFS2009",2009,-8.707,55.273,"VIa",0.382670753289031,"CUR",10,81937.698
"14585","IGFS2009",2009,-10.166,54.969,"VIa",0.464985829680662,"COD",3,81937.698
"14596","IGFS2009",2009,-10.431,54.743,"VIa",0.436370676757972,"COD",1,81937.698
"14612","IGFS2009",2009,-10.584,54.604,"VIa",0.4594820384909,"DGS",1,81937.698
"14623","IGFS2009",2009,-9.452,53.195,"VIIb",0.269583524093816,"COD",2,81937.698
"14640","IGFS2009",2009,-9.627,54.34,"VIIb",0.27411316064989,"CUR",3,81937.698
"14655","IGFS2009",2009,-9.907,54.304,"VIIb",0.27353940331592,"CUR",1,81937.698
"14667","IGFS2009",2009,-10.315,54.302,"VIIb",0.398809984722966,"BOF",29122.607,81937.698
"14687","IGFS2009",2009,-10.694,54.152,"VIIb",0.469466557216561,"CUR",4,81937.698
"14704","IGFS2009",2009,-8.82,54.462,"VIIb",0.30735442185837,"CUR",1,81937.698
"14715","IGFS2009",2009,-9.265,54.321,"VIIb",0.276942364862617,"CUR",12,81937.698
"14727","IGFS2009",2009,-9.67,54.479,"VIIb",0.397589715150886,"CUR",5,81937.698
"14743","IGFS2009",2009,-9.984,53.844,"VIIb",0.2922975920014,"CUR",4,81937.698
"14759","IGFS2009",2009,-10.348,53.713,"VIIb",0.406165420193986,"BLR",1,81937.698
"14777","IGFS2009",2009,-10.557,53.878,"VIIb",0.41039670158618,"BOF",532.779,81937.698
"14795","IGFS2009",2009,-10.875,53.716,"VIIb",0.413973086690028,"BOF",131.037,81937.698
"14816","IGFS2009",2009,-11.019,53.81,"VIIb",0.442047872191544,"BOF",40,81937.698
"14835","IGFS2009",2009,-11.001,54.219,"VIIb",0.462897354093445,"CUR",1,81937.698
"14849","IGFS2009",2009,-11.24,54.154,"VIIb",0.498865687925643,"BOF",2,81937.698
"14859","IGFS2009",2009,-11.187,53.948,"VIIb",0.466467688599871,"BOF",4,81937.698
"14873","IGFS2009",2009,-11.52,53.955,"VIIb",0.482476172967891,"BOF",4,81937.698
"14884","IGFS2009",2009,-11.887,53.95,"VIIb",0.487709096495108,"BOF",2,81937.698
"14892","IGFS2009",2009,-10.456,51.683,"VIIj",0.391390218015789,"DAB",137,81937.698
"14909","IGFS2009",2009,-10.048,51.507,"VIIj",0.31727773278056,"BOF",3,81937.698
"14924","IGFS2009",2009,-9.626,51.46,"VIIj",0.298825886745483,"DAB",1166.101,81937.698
"14940","IGFS2009",2009,-9.415,51.413,"VIIj",0.315996163721121,"BOF",15,81937.698
"14954","IGFS2009",2009,-7.483,52.057,"VIIa",0.275752579081846,"CUR",1,81937.698
"14968","IGFS2009",2009,-7.393,51.926,"VIIg",0.309865540846854,"BOF",4,81937.698
"14990","IGFS2009",2009,-6.756,52.005,"VIIa",0.291717752536421,"CUR",2,81937.698
"15007","IGFS2009",2009,-6.683,51.796,"VIIg",0.299437695939969,"CUR",7,81937.698
"15024","IGFS2009",2009,-6.503,51.833,"VIIg",0.29837671651273,"CUR",3,81937.698
"15043","IGFS2009",2009,-6.249,52.008,"VIIa",0.306813129895775,"CUR",2,81937.698
"15058","IGFS2009",2009,-6.079,51.835,"VIIg",0.450357625681259,"COD",1,81937.698
"15077","IGFS2009",2009,-5.893,51.736,"VIIg",0.44466047815425,"COD",1,81937.698
"15095","IGFS2009",2009,-5.816,51.514,"VIIg",0.416690012449188,"CUR",1,81937.698
"15112","IGFS2009",2009,-5.532,51.48,"VIIg",0.31148294174318,"DAB",69,81937.698
"15130","IGFS2009",2009,-5.522,51.271,"VIIg",0.302918285325206,"DAB",481.49,81937.698
"15150","IGFS2009",2009,-5.8,51.086,"VIIg",0.42313614994145,"DAB",8,81937.698
"15171","IGFS2009",2009,-5.951,51.216,"VIIg",0.421743766405301,"DAB",8,81937.698
"15188","IGFS2009",2009,-6.011,51.362,"VIIg",0.44756528232877,"COD",1,81937.698
"15203","IGFS2009",2009,-6.499,51.58,"VIIg",0.412617887595455,"DAB",89,81937.698
"15220","IGFS2009",2009,-6.361,51.41,"VIIg",0.436661287291716,"COD",3,81937.698
"15236","IGFS2009",2009,-6.327,51.246,"VIIg",0.47476054553422,"COD",2,81937.698
"15250","IGFS2009",2009,-6.603,51.216,"VIIg",0.481912105914881,"GUG",14,81937.698
"15264","IGFS2009",2009,-6.92,51.317,"VIIg",0.472132041794916,"GUG",1,81937.698
"15275","IGFS2009",2009,-7.514,51.059,"VIIg",0.431866865986966,"DAB",9,81937.698
"15291","IGFS2009",2009,-7.751,50.906,"VIIg",0.453205497739907,"BOF",1,81937.698
"15308","IGFS2009",2009,-7.844,50.722,"VIIg",0.477759664761501,"BOF",2,81937.698
"15324","IGFS2009",2009,-8.028,50.533,"VIIg",0.475083163458738,"BOF",1,81937.698
"15336","IGFS2009",2009,-8.243,50.624,"VIIg",0.443996862860661,"BOF",1,81937.698
"15347","IGFS2009",2009,-10.881,50.357,"VIIj",0.434440572121689,"BOF",9,81937.698
"15358","IGFS2009",2009,-10.908,50.526,"VIIj",0.443635036873333,"BOF",4,81937.698
"15371","IGFS2009",2009,-11.023,50.719,"VIIj",0.466147685640504,"BOF",5,81937.698
"15383","IGFS2009",2009,-11.107,50.86,"VIIj",0.424962370260632,"BOF",5,81937.698
"15396","IGFS2009",2009,-11.072,51.046,"VIIj",0.416598755406989,"BOF",142.642,81937.698
"15412","IGFS2009",2009,-10.897,50.846,"VIIj",0.277211689085789,"BOF",83,81937.698
"15427","IGFS2009",2009,-10.55,50.347,"VIIj",0.434800564895022,"BOF",234.978,81937.698
"15443","IGFS2009",2009,-10.648,50.577,"VIIj",0.440102431177283,"BOF",452.498,81937.698
"15460","IGFS2009",2009,-10.537,50.718,"VIIj",0.434566115166821,"BOF",62,81937.698
"15474","IGFS2009",2009,-10.275,50.775,"VIIj",0.416892406631584,"BOF",237.132,81937.698
"15487","IGFS2009",2009,-10.087,50.517,"VIIj",0.435618278086622,"BOF",184.719,81937.698
"15499","IGFS2009",2009,-9.682,50.501,"VIIj",0.407948509817703,"BOF",968.669,81937.698
"15515","IGFS2009",2009,-9.356,50.454,"VIIj",0.425899158714026,"BOF",216.46,81937.698
"15528","IGFS2009",2009,-9.267,50.751,"VIIj",0.437957204760291,"BOF",544.843,81937.698
"15562","IGFS2009",2009,-8.612,50.561,"VIIg",0.415456964729052,"BOF",19,81937.698
"15574","IGFS2009",2009,-8.858,51.1,"VIIg",0.450750359255561,"BOF",7,81937.698
"15588","IGFS2009",2009,-8.733,51.262,"VIIg",0.43096061451279,"BOF",9,81937.698
"15607","IGFS2009",2009,-8.252,51.61,"VIIg",0.320511225225867,"BOF",11,81937.698
"15626","IGFS2009",2009,-7.998,51.706,"VIIg",0.350504439327786,"BOF",3,81937.698
"15644","IGFS2009",2009,-7.403,51.637,"VIIg",0.317813137092389,"COD",5,81937.698
"15662","IGFS2009",2009,-7.457,51.345,"VIIg",0.369394601643716,"BOF",1,81937.698
"15680","IGFS2009",2009,-7.756,51.356,"VIIg",0.405400029640028,"BOF",2,81937.698
"15700","IGFS2009",2009,-8.056,51.249,"VIIg",0.402813177588145,"BOF",10,81937.698
"15720","IGFS2009",2009,-8.893,50.871,"VIIg",0.429669285217604,"BOF",6,81937.698
"15737","IGFS2009",2009,-9.31,51.117,"VIIj",0.415084393110728,"BOF",8,81937.698
"15754","IGFS2009",2009,-9.597,51.114,"VIIj",0.422525138109174,"BOF",13,81937.698
"15771","IGFS2009",2009,-9.938,51.164,"VIIj",0.457563962982294,"BOF",43,81937.698
"15787","IGFS2009",2009,-11.396,51.098,"VIIj",0.528226751916002,"GSS",3,81937.698
"15794","IGFS2009",2009,-11.472,51.269,"VIIj",0.468840419036087,"BOF",6,81937.698
"15803","IGFS2009",2009,-11.387,51.604,"VIIj",0.450618264553086,"BOF",124,81937.698
"15816","IGFS2009",2009,-11.66,51.714,"VIIj",0.440370447148581,"BOF",5,81937.698
"15826","IGFS2009",2009,-11.522,51.891,"VIIj",0.466773732838902,"BOF",3,81937.698
"15838","IGFS2009",2009,-10.535,51.132,"VIIj",0.506418129222592,"BOF",132,81937.698
"15852","IGFS2009",2009,-10.249,51.376,"VIIj",0.398535092151433,"BOF",50,81937.698
"15866","IGFS2009",2009,-10.802,51.463,"VIIj",0.429459824940392,"BOF",69,81937.698
"15881","IGFS2009",2009,-11.102,51.6,"VIIj",0.430037892307925,"BOF",78,81937.698
"15894","IGFS2009",2009,-10.986,51.898,"VIIj",0.446693413704836,"BOF",359.151,81937.698
"15909","IGFS2009",2009,-11.162,52.046,"VIIj",0.434756341455747,"BOF",181.578,81937.698
"15924","IGFS2009",2009,-11.342,52.173,"VIIj",0.453048061013862,"BOF",60,81937.698
"15959","IGFS2009",2009,-10.558,52.681,"VIIb",0.444851612209143,"BOF",853.509,81937.698
"15979","IGFS2009",2009,-10.429,52.903,"VIIb",0.390135655806584,"BOF",253.029,81937.698
"15999","IGFS2009",2009,-10.196,53.1,"VIIb",0.441872007375303,"BOF",10,81937.698
"16019","IGFS2009",2009,-9.927,53.118,"VIIb",0.415857702357056,"DAB",3,81937.698
"16038","IGFS2009",2009,-10.88,53.318,"VIIb",0.43751091778457,"BOF",94,81937.698
"16061","IGFS2009",2009,-11.277,53.192,"VIIb",0.458131643935466,"BOF",131,81937.698
"16079","IGFS2009",2009,-11.36,53.697,"VIIb",0.433505024699857,"BOF",14,81937.698
"16098","IGFS2009",2009,-11.557,53.574,"VIIb",0.479071680100002,"BOF",6,81937.698
"16114","IGFS2009",2009,-11.69,53.749,"VIIb",0.486097762435916,"BOF",2,81937.698
"16128","IGFS2009",2009,-11.796,53.587,"VIIb",0.438180013107942,"BOF",2,81937.698
"16138","IGFS2009",2009,-12.112,53.484,"VIIc",0.481821986082322,"BOF",4,81937.698
"16150","IGFS2009",2009,-12.242,53.315,"VIIc",0.46397268715809,"GSS",3,81937.698
"16162","IGFS2009",2009,-11.905,53.273,"VIIb",0.459048721802962,"BOF",8,81937.698
"16176","IGFS2009",2009,-11.95,53.105,"VIIb",0.471304341149403,"BOF",6,81937.698
"16190","IGFS2009",2009,-12.317,53.148,"VIIc",0.472643933803128,"BOF",1,81937.698
"16200","IGFS2009",2009,-12.081,52.987,"VIIc",0.452345666229352,"BOF",4,81937.698
"16213","IGFS2009",2009,-12.305,52.743,"VIIc",0.481338498794379,"BOF",2,81937.698
"16224","IGFS2009",2009,-12.068,52.726,"VIIc",0.481671625782077,"BOF",6,81937.698
"16237","IGFS2009",2009,-12.182,52.577,"VIIc",0.477698906422354,"GSS",15,81937.698
"16244","IGFS2009",2009,-11.521,52.732,"VIIb",0.435855110750627,"BOF",195.56,81937.698
"16263","IGFS2009",2009,-11.261,52.891,"VIIb",0.404572534887112,"BOF",154.983,81937.698
"16280","IGFS2009",2009,-11.046,52.866,"VIIb",0.390644463578667,"BOF",151.272,81937.698
"16299","IGFS2009",2009,-10.912,53.045,"VIIb",0.418637366045209,"BOF",208.043,81937.698
"16319","IGFS2009",2009,-10.727,53.159,"VIIb",0.322416983206429,"BOF",30,81937.698
"16336","IGFS2010",2010,-10.612,54.579,"VIa",0.421740451167338,"COD",6,89269.381
"16347","IGFS2010",2010,-10.094,54.759,"VIa",0.435953073469024,"BOF",42,89269.381
"16362","IGFS2010",2010,-10.199,54.944,"VIa",0.427486401952531,"BOF",1,89269.381
"16374","IGFS2010",2010,-10.061,55.089,"VIa",0.405912906792663,"COD",20,89269.381
"16389","IGFS2010",2010,-9.251,55.406,"VIa",0.40419261324128,"BOF",668.836,89269.381
"16403","IGFS2010",2010,-9.327,55.74,"VIa",0.415722357612976,"BOF",19,89269.381
"16418","IGFS2010",2010,-8.992,55.793,"VIa",0.374154798423883,"BOF",805.507,89269.381
"16433","IGFS2010",2010,-9.225,55.987,"VIa",0.425538625264818,"BOF",11,89269.381
"16446","IGFS2010",2010,-9.187,56.178,"VIa",0.413580586139429,"COD",1,89269.381
"16457","IGFS2010",2010,-8.763,56.157,"VIa",0.395952971270588,"BOF",4,89269.381
"16474","IGFS2010",2010,-8.41,56.024,"VIa",0.393310039048813,"DGS",1,89269.381
"16490","IGFS2010",2010,-8.372,56.311,"VIa",0.38866166128755,"CUR",2,89269.381
"16506","IGFS2010",2010,-8.116,56.295,"VIa",0.411917616329738,"BOF",1,89269.381
"16520","IGFS2010",2010,-7.632,56.341,"VIa",0.3863202835399,"CUR",1,89269.381
